MODEL,MANUFACTURER,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION,,,,FUEL,CO2 EMISSIONS ,,,,,,
2011,AUDI,R8 COUPE ,TWO-SEATER,5.2,10,M6,Z,19.1,12.0,15,24,3180,7314,,,,,,
2011,AUDI,R8 SPYDER ,TWO-SEATER,4.2,8,AS6,Z,19.1,11.3,15,25,3120,7176,,,,,,
2011,AUDI,R8 SPYDER ,TWO-SEATER,4.2,8,M6,Z,16.3,10.2,17,28,2720,6256,,,,,,
2011,AUDI,R8 SPYDER ,TWO-SEATER,5.2,10,AS6,Z,17.0,11.4,17,25,2900,6670,,,,,,
2011,AUDI,R8 SPYDER ,TWO-SEATER,5.2,10,M6,Z,19.1,12.0,15,24,3180,7314,,,,,,
2011,AUDI,S4 ,COMPACT,3.0,6,AS7,Z,12.1,7.9,23,36,2040,4692,,,,,,
2011,AUDI,S4 ,COMPACT,3.0,6,M6,Z,12.2,8.1,23,35,2060,4738,,,,,,
2011,AUDI,S5 CABRIOLET ,SUBCOMPACT,3.0,6,AS7,Z,12.9,8.1,22,35,2140,4922,,,,,,
2011,AUDI,S5 COUPE ,SUBCOMPACT,4.2,8,AS6,Z,12.8,8.9,22,32,2220,5106,,,,,,
2011,AUDI,S5 COUPE ,SUBCOMPACT,4.2,8,M6,Z,15.1,9.4,19,30,2520,5796,,,,,,
2011,AUDI,S6 ,MID-SIZE,5.2,10,AS6,Z,15.2,10.4,19,27,2600,5980,,,,,,
2011,AUDI,TT COUPE QUATTRO ,SUBCOMPACT,2.0,4,AS6,Z,9.1,6.4,31,44,1580,3634,,,,,,
2011,AUDI,TT ROADSTER QUATTRO ,TWO-SEATER,2.0,4,AS6,Z,9.1,6.4,31,44,1580,3634,,,,,,
2011,AUDI,TTS COUPE  ,SUBCOMPACT,2.0,4,AS6,Z,10.7,7.4,26,38,1780,4094,,,,,,
2011,AUDI,TTS ROADSTER  ,TWO-SEATER,2.0,4,AS6,Z,10.7,7.4,26,38,1780,4094,,,,,,
2011,BENTLEY,CONTINENTAL FLYING SPUR ,MID-SIZE,6.0,12,AS6,Z,19.1,11.3,15,25,3120,7176,,,,,,
2011,BENTLEY,CONTINENTAL GTC ,SUBCOMPACT,6.0,12,AS6,Z,19.1,11.3,15,25,3120,7176,,,,,,
2011,BENTLEY,CONTINENTAL SUPERSPORTS ,TWO-SEATER,6.0,12,AS6,Z,18.3,11.0,15,26,3000,6900,,,,,,
2011,BENTLEY,CONTINENTAL SUPERSPORTS CONV ,TWO-SEATER,6.0,12,AS6,Z,18.8,11.2,15,25,3080,7084,,,,,,
2011,BENTLEY,MULSANNE ,MID-SIZE,6.8,8,AS8,Z,20.4,11.9,14,24,3320,7636,,,,,,
2011,BMW,1 SERIES M COUPE ,SUBCOMPACT,3.0,6,M6,Z,11.2,7.8,25,36,1940,4462,,,,,,
2011,BMW,128i CABRIOLET ,SUBCOMPACT,3.0,6,A6,Z,11.5,7.4,25,38,1920,4416,,,,,,
2011,BMW,128i CABRIOLET ,SUBCOMPACT,3.0,6,M6,Z,10.7,6.9,26,41,1800,4140,,,,,,
2011,BMW,128i COUPE ,SUBCOMPACT,3.0,6,A6,Z,10.9,6.8,26,42,1820,4186,,,,,,
2011,BMW,128i COUPE ,SUBCOMPACT,3.0,6,M6,Z,10.7,6.9,26,41,1800,4140,,,,,,
2011,BMW,135i CABRIOLET ,SUBCOMPACT,3.0,6,AM7,Z,11.7,7.8,24,36,1980,4554,,,,,,
2011,BMW,135i CABRIOLET ,SUBCOMPACT,3.0,6,M6,Z,11.0,7.1,26,40,1860,4278,,,,,,
2011,BMW,135i COUPE ,SUBCOMPACT,3.0,6,AM7,Z,11.6,7.8,24,36,1980,4554,,,,,,
2011,BMW,135i COUPE ,SUBCOMPACT,3.0,6,M6,Z,10.4,7.0,27,40,1760,4048,,,,,,
2011,BMW,323i ,COMPACT,2.5,6,A6,Z,11.2,6.7,25,42,1840,4232,,,,,,
2011,BMW,323i ,COMPACT,2.5,6,M6,Z,11.1,6.9,25,41,1840,4232,,,,,,
2011,BMW,328i ,COMPACT,3.0,6,A6,Z,10.9,6.8,26,42,1820,4186,,,,,,
2011,BMW,328i ,COMPACT,3.0,6,M6,Z,10.7,6.9,26,41,1800,4140,,,,,,
2011,BMW,328i CABRIOLET ,SUBCOMPACT,3.0,6,A6,Z,11.5,7.4,25,38,1920,4416,,,,,,
2011,BMW,328i CABRIOLET ,SUBCOMPACT,3.0,6,M6,Z,12.2,7.4,23,38,2020,4646,,,,,,
2011,BMW,328i COUPE ,SUBCOMPACT,3.0,6,A6,Z,10.9,6.8,26,42,1820,4186,,,,,,
2011,BMW,328i COUPE ,SUBCOMPACT,3.0,6,M6,Z,10.7,6.9,26,41,1800,4140,,,,,,
2011,BMW,328i xDRIVE ,COMPACT,3.0,6,A6,Z,11.8,7.8,24,36,2000,4600,,,,,,
2011,BMW,328i xDRIVE ,COMPACT,3.0,6,M6,Z,12.3,7.6,23,37,2040,4692,,,,,,
2011,BMW,328i xDRIVE COUPE ,SUBCOMPACT,3.0,6,A6,Z,11.8,7.8,24,36,2000,4600,,,,,,
2011,BMW,328i xDRIVE COUPE ,SUBCOMPACT,3.0,6,M6,Z,12.3,7.6,23,37,2040,4692,,,,,,
2011,BMW,328i xDRIVE TOURING ,STATION WAGON,3.0,6,A6,Z,11.8,7.8,24,36,2000,4600,,,,,,
2011,BMW,328i xDRIVE TOURING ,STATION WAGON,3.0,6,M6,Z,12.3,7.6,23,37,2040,4692,,,,,,
2011,BMW,335d ,COMPACT,3.0,6,A6,D,9.0,5.4,31,52,1480,3996,,,,,,
2011,BMW,335i ,COMPACT,3.0,6,A6,Z,11.3,7.2,25,39,1900,4370,,,,,,
2011,BMW,335i ,COMPACT,3.0,6,M6,Z,11.0,7.1,26,40,1860,4278,,,,,,
2011,BMW,335i CABRIOLET ,SUBCOMPACT,3.0,6,A6,Z,11.3,7.2,25,39,1900,4370,,,,,,
2011,BMW,335i CABRIOLET ,SUBCOMPACT,3.0,6,M6,Z,11.0,7.1,26,40,1860,4278,,,,,,
2011,BMW,335i COUPE ,SUBCOMPACT,3.0,6,A6,Z,11.3,7.2,25,39,1900,4370,,,,,,
2011,BMW,335i COUPE ,SUBCOMPACT,3.0,6,M6,Z,11.0,7.1,26,40,1860,4278,,,,,,
2011,BMW,335i xDRIVE ,COMPACT,3.0,6,A6,Z,11.1,7.4,25,38,1880,4324,,,,,,
2011,BMW,335i xDRIVE ,COMPACT,3.0,6,M6,Z,11.0,7.5,26,38,1880,4324,,,,,,
2011,BMW,335i xDRIVE COUPE ,SUBCOMPACT,3.0,6,A6,Z,11.1,7.4,25,38,1880,4324,,,,,,
2011,BMW,335i xDRIVE COUPE ,SUBCOMPACT,3.0,6,M6,Z,11.0,7.5,26,38,1880,4324,,,,,,
2011,BMW,335is CABRIOLET ,SUBCOMPACT,3.0,6,AM7,Z,12.3,8.4,23,34,2100,4830,,,,,,
2011,BMW,335is CABRIOLET ,SUBCOMPACT,3.0,6,M6,Z,12.2,7.6,23,37,2020,4646,,,,,,
2011,BMW,335is COUPE ,SUBCOMPACT,3.0,6,AM7,Z,12.3,8.4,23,34,2100,4830,,,,,,
2011,BMW,335is COUPE ,SUBCOMPACT,3.0,6,M6,Z,12.2,7.6,23,37,2020,4646,,,,,,
2011,BMW,528i ,MID-SIZE,3.0,6,A8,Z,9.6,6.2,29,46,1620,3726,,,,,,
2011,BMW,535i ,MID-SIZE,3.0,6,A8,Z,10.1,6.5,28,43,1700,3910,,,,,,
2011,BMW,535i ,MID-SIZE,3.0,6,M6,Z,11.0,7.1,26,40,1860,4278,,,,,,
2011,BMW,535i xDRIVE ,MID-SIZE,3.0,6,A8,Z,10.4,6.7,27,42,1740,4002,,,,,,
2011,BMW,535i xDRIVE GRAN TURISMO ,FULL-SIZE,3.0,6,A8,Z,11.5,7.3,25,39,1920,4416,,,,,,
2011,BMW,550i ,MID-SIZE,4.4,8,A8,Z,12.7,7.9,22,36,2100,4830,,,,,,
2011,BMW,550i ,MID-SIZE,4.4,8,M6,Z,14.4,8.9,20,32,2380,5474,,,,,,
2011,BMW,550i xDRIVE ,MID-SIZE,4.4,8,A8,Z,13.4,8.4,21,34,2220,5106,,,,,,
2011,BMW,550i xDRIVE GRAN TURISMO ,FULL-SIZE,4.4,8,A8,Z,14.5,9.2,19,31,2420,5566,,,,,,
2011,BMW,750i xDRIVE,FULL-SIZE,4.4,8,A6,Z,15.4,10.0,18,28,2600,5980,,,,,,
2011,BMW,750Li xDRIVE,FULL-SIZE,4.4,8,A6,Z,15.4,10.0,18,28,2600,5980,,,,,,
2011,BMW,760Li,FULL-SIZE,6.0,12,A8,Z,16.7,10.3,17,27,2780,6394,,,,,,
2011,BMW,ACTIVEHYBRID 7 L,FULL-SIZE,4.4,8,A8,Z,12.2,8.3,23,34,2100,4830,,,,,,
2011,BMW,ACTIVEHYBRID X6,SPECIAL PURPOSE,4.4,8,A7,Z,12.5,10.3,23,27,2300,5290,,,,,,
2011,BMW,ALPINA B7 xDRIVE,FULL-SIZE,4.4,8,A6,Z,15.6,9.7,18,29,2600,5980,,,,,,
2011,BMW,M3 CABRIOLET,SUBCOMPACT,4.0,8,AM7,Z,15.6,10.1,18,28,2620,6026,,,,,,
2011,BMW,M3 CABRIOLET,SUBCOMPACT,4.0,8,M6,Z,15.7,10.1,18,28,2640,6072,,,,,,
2011,BMW,M3 COUPE,SUBCOMPACT,4.0,8,AM7,Z,15.4,9.9,18,29,2580,5934,,,,,,
2011,BMW,M3 COUPE,SUBCOMPACT,4.0,8,M6,Z,15.3,9.7,18,29,2560,5888,,,,,,
2011,BMW,M3 SEDAN,COMPACT,4.0,8,AM7,Z,15.4,9.9,18,29,2580,5934,,,,,,
2011,BMW,M3 SEDAN,COMPACT,4.0,8,M6,Z,15.3,9.7,18,29,2560,5888,,,,,,
2011,BMW,X3 xDRIVE28i,SPECIAL PURPOSE,3.0,6,A8,Z,11.0,7.8,26,36,1920,4416,,,,,,
2011,BMW,X3 xDRIVE35i,SPECIAL PURPOSE,3.0,6,A8,Z,11.1,7.7,25,37,1920,4416,,,,,,
2011,BMW,X5 M,SPECIAL PURPOSE,4.4,8,A6,Z,17.1,11.9,17,24,2960,6808,,,,,,
2011,BMW,X5 xDRIVE35d,SPECIAL PURPOSE,3.0,6,A6,D,10.9,7.6,26,37,1880,5076,,,,,,
2011,BMW,X5 xDRIVE35i,SPECIAL PURPOSE,3.0,6,A8,Z,13.0,8.5,22,33,2200,5060,,,,,,
2011,BMW,X5 xDRIVE50i,SPECIAL PURPOSE,4.4,8,A8,Z,15.2,9.8,19,29,2560,5888,,,,,,
2011,BMW,X6 M,SPECIAL PURPOSE,4.4,8,A6,Z,17.1,11.9,17,24,2960,6808,,,,,,
2011,BMW,X6 xDRIVE35i,SPECIAL PURPOSE,3.0,6,A8,Z,13.0,8.5,22,33,2200,5060,,,,,,
2011,BMW,X6 xDRIVE50i,SPECIAL PURPOSE,4.4,8,A8,Z,15.2,9.8,19,29,2560,5888,,,,,,
2011,BMW,Z4 sDRIVE30i,TWO-SEATER,3.0,6,A6,Z,10.9,6.8,26,42,1820,4186,,,,,,
2011,BMW,Z4 sDRIVE30i,TWO-SEATER,3.0,6,M6,Z,10.7,6.9,26,41,1800,4140,,,,,,
2011,BMW,Z4 sDRIVE35i,TWO-SEATER,3.0,6,AM7,Z,12.3,8.4,23,34,2100,4830,,,,,,
2011,BMW,Z4 sDRIVE35i,TWO-SEATER,3.0,6,M6,Z,11.2,7.8,25,36,1940,4462,,,,,,
2011,BMW,Z4 sDRIVE35is,TWO-SEATER,3.0,6,AM7,Z,12.3,8.4,23,34,2100,4830,,,,,,
2011,BUGATTI,VEYRON,TWO-SEATER,8.0,16,AS7,Z,26.1,15.5,11,18,4260,9798,,,,,,
2011,BUICK,ENCLAVE,SPECIAL PURPOSE,3.6,6,A6,X,12.7,8.4,22,34,2160,4968,,,,,,
2011,BUICK,ENCLAVE AWD,SPECIAL PURPOSE,3.6,6,A6,X,13.4,9.0,21,31,2280,5244,,,,,,
2011,BUICK,LACROSSE,MID-SIZE,2.4,4,AS6,X,10.8,6.5,26,43,1760,4048,,,,,,
2011,BUICK,LACROSSE,MID-SIZE,3.6,6,AS6,Z,12.2,7.3,23,39,2000,4600,,,,,,
2011,BUICK,LACROSSE AWD,MID-SIZE,3.6,6,AS6,Z,12.7,7.7,22,37,2100,4830,,,,,,
2011,BUICK,LUCERNE ,FULL-SIZE,3.9,6,A4,X,12.0,7.4,24,38,2000,4600,,,,,,
2011,BUICK,LUCERNE ,FULL-SIZE,3.9,6,A4,E,16.3,10.1,17,28,2700,4320,,,,,,
2011,BUICK,LUCERNE ,FULL-SIZE,4.6,8,A4,Z,13.8,8.7,20,32,2300,5290,,,,,,
2011,BUICK,REGAL ,MID-SIZE,2.0,4,AS6,Z,11.5,7.0,25,40,1900,4370,,,,,,
2011,BUICK,REGAL ,MID-SIZE,2.0,4,AS6,E,15.6,9.4,18,30,2560,4096,,,,,,
2011,BUICK,REGAL ,MID-SIZE,2.0,4,M6,Z,10.5,6.2,27,46,1700,3910,,,,,,
2011,BUICK,REGAL ,MID-SIZE,2.0,4,M6,E,14.1,8.9,20,32,2360,3776,,,,,,
2011,BUICK,REGAL ,MID-SIZE,2.4,4,AS6,X,10.8,6.5,26,43,1760,4048,,,,,,
2011,CADILLAC,CTS ,MID-SIZE,3.0,6,AS6,X,11.3,7.2,25,39,1900,4370,,,,,,
2011,CADILLAC,CTS ,MID-SIZE,3.0,6,M6,X,13.1,7.7,22,37,2140,4922,,,,,,
2011,CADILLAC,CTS ,MID-SIZE,3.6,6,AS6,X,11.4,6.9,25,41,1880,4324,,,,,,
2011,CADILLAC,CTS ,MID-SIZE,3.6,6,M6,X,13.2,7.7,21,37,2140,4922,,,,,,
2011,CADILLAC,CTS AWD ,MID-SIZE,3.0,6,AS6,X,11.9,7.6,24,37,2000,4600,,,,,,
2011,CADILLAC,CTS AWD ,MID-SIZE,3.6,6,AS6,X,11.7,7.4,24,38,1960,4508,,,,,,
2011,CADILLAC,CTS SPORT WAGON ,STATION WAGON,3.0,6,AS6,X,11.3,7.2,25,39,1900,4370,,,,,,
2011,CADILLAC,CTS SPORT WAGON ,STATION WAGON,3.6,6,AS6,X,11.8,7.5,24,38,1960,4508,,,,,,
2011,CADILLAC,CTS SPORT WAGON AWD ,STATION WAGON,3.0,6,AS6,X,11.9,7.6,24,37,2000,4600,,,,,,
2011,CADILLAC,CTS SPORT WAGON AWD ,STATION WAGON,3.6,6,AS6,X,11.7,7.4,24,38,1960,4508,,,,,,
2011,CADILLAC,CTS-V ,MID-SIZE,6.2,8,AS6,Z,17.7,10.7,16,26,2900,6670,,,,,,
2011,CADILLAC,CTS-V ,MID-SIZE,6.2,8,M6,Z,14.9,10.5,19,27,2580,5934,,,,,,
2011,CADILLAC,CTS-V SPORT WAGON ,STATION WAGON,6.2,8,AS6,Z,17.7,10.7,16,26,2900,6670,,,,,,
2011,CADILLAC,CTS-V SPORT WAGON ,STATION WAGON,6.2,8,M6,Z,14.9,10.5,19,27,2580,5934,,,,,,
2011,CADILLAC,DTS ,FULL-SIZE,4.6,8,A4,Z,13.8,8.7,20,32,2300,5290,,,,,,
2011,CADILLAC,ESCALADE AWD ,SPECIAL PURPOSE,6.2,8,A6,Z,15.3,10.1,18,28,2580,5934,,,,,,
2011,CADILLAC,ESCALADE AWD ,SPECIAL PURPOSE,6.2,8,A6,E,21.2,13.8,13,20,3580,5728,,,,,,
2011,CADILLAC,ESCALADE ESV AWD ,SPECIAL PURPOSE,6.2,8,A6,Z,17.0,11.4,17,25,2900,6670,,,,,,
2011,CADILLAC,ESCALADE ESV AWD ,SPECIAL PURPOSE,6.2,8,A6,E,23.5,15.3,12,18,3960,6336,,,,,,
2011,CADILLAC,ESCALADE HYBRID 4WD ,SPECIAL PURPOSE,6.0,8,AV,X,10.4,8.5,27,33,1900,4370,,,,,,
2011,CADILLAC,SRX,SPECIAL PURPOSE,3.0,6,AS6,X,11.8,8.0,24,35,2020,4646,,,,,,
2011,CADILLAC,SRX AWD,SPECIAL PURPOSE,2.8,6,AS6,Z,13.6,9.1,21,31,2320,5336,,,,,,
2011,CADILLAC,SRX AWD,SPECIAL PURPOSE,3.0,6,AS6,X,12.2,8.8,23,32,2140,4922,,,,,,
2011,CADILLAC,STS,MID-SIZE,3.6,6,AS6,X,11.4,6.9,25,41,1880,4324,,,,,,
2011,CADILLAC,STS AWD,MID-SIZE,3.6,6,AS6,X,11.7,7.4,24,38,1960,4508,,,,,,
2011,CHEVROLET,AVALANCHE,PICKUP TRUCK,5.3,8,A6,X,14.4,9.5,20,30,2440,5612,,,,,,
2011,CHEVROLET,AVALANCHE,PICKUP TRUCK,5.3,8,A6,E,19.5,12.6,14,22,3280,5248,,,,,,
2011,CHEVROLET,AVALANCHE 4WD ,PICKUP TRUCK,5.3,8,A6,X,14.4,9.5,20,30,2440,5612,,,,,,
2011,CHEVROLET,AVALANCHE 4WD ,PICKUP TRUCK,5.3,8,A6,E,19.5,12.6,14,22,3280,5248,,,,,,
2011,CHEVROLET,AVEO ,COMPACT,1.6,4,A4,X,8.2,5.8,34,49,1420,3266,,,,,,
2011,CHEVROLET,AVEO ,COMPACT,1.6,4,M5,X,7.6,5.7,37,50,1340,3082,,,,,,
2011,CHEVROLET,AVEO 5 ,SUBCOMPACT,1.6,4,A4,X,8.2,5.8,34,49,1420,3266,,,,,,
2011,CHEVROLET,AVEO 5 ,SUBCOMPACT,1.6,4,M5,X,7.6,5.7,37,50,1340,3082,,,,,,
2011,CHEVROLET,CAMARO ,COMPACT,3.6,6,A6,X,11.2,6.6,25,43,1820,4186,,,,,,
2011,CHEVROLET,CAMARO ,COMPACT,3.6,6,AS6,X,11.4,6.9,25,41,1880,4324,,,,,,
2011,CHEVROLET,CAMARO ,COMPACT,3.6,6,M6,X,12.4,7.1,23,40,2000,4600,,,,,,
2011,CHEVROLET,CAMARO SS ,COMPACT,6.2,8,AS6,Z,13.3,8.0,21,35,2180,5014,,,,,,
2011,CHEVROLET,CAMARO SS ,COMPACT,6.2,8,M6,Z,13.2,8.2,21,34,2200,5060,,,,,,
2011,CHEVROLET,COLORADO,PICKUP TRUCK,2.9,4,A4,X,11.3,8.1,25,35,1980,4554,,,,,,
2011,CHEVROLET,COLORADO,PICKUP TRUCK,2.9,4,M5,X,11.3,7.8,25,36,1940,4462,,,,,,
2011,CHEVROLET,COLORADO,PICKUP TRUCK,3.7,5,A4,X,12.5,8.7,23,32,2160,4968,,,,,,
2011,CHEVROLET,COLORADO,PICKUP TRUCK,5.3,8,A4,X,14.4,9.9,20,29,2480,5704,,,,,,
2011,CHEVROLET,COLORADO 4WD ,PICKUP TRUCK,2.9,4,A4,X,12.0,8.5,24,33,2100,4830,,,,,,
2011,CHEVROLET,COLORADO 4WD ,PICKUP TRUCK,2.9,4,M5,X,11.7,8.1,24,35,2020,4646,,,,,,
2011,CHEVROLET,COLORADO 4WD ,PICKUP TRUCK,3.7,5,A4,X,12.9,9.0,22,31,2240,5152,,,,,,
2011,CHEVROLET,COLORADO 4WD ,PICKUP TRUCK,5.3,8,A4,X,15.3,10.4,18,27,2620,6026,,,,,,
2011,CHEVROLET,COLORADO CHASSIS CAB,PICKUP TRUCK,3.7,5,A4,X,13.8,10.0,20,28,2420,5566,,,,,,
2011,CHEVROLET,COLORADO CHASSIS CAB 4WD,PICKUP TRUCK,3.7,5,A4,X,13.3,9.3,21,30,2300,5290,,,,,,
2011,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK,2.9,4,A4,X,11.3,8.1,25,35,1980,4554,,,,,,
2011,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK,2.9,4,M5,X,11.4,7.8,25,36,1960,4508,,,,,,
2011,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK,3.7,5,A4,X,12.6,8.8,22,32,2180,5014,,,,,,
2011,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK,5.3,8,A4,X,14.4,9.9,20,29,2480,5704,,,,,,
2011,CHEVROLET,COLORADO CREW CAB 4WD ,PICKUP TRUCK,3.7,5,A4,X,13.3,9.3,21,30,2300,5290,,,,,,
2011,CHEVROLET,COLORADO CREW CAB 4WD ,PICKUP TRUCK,5.3,8,A4,X,15.3,10.4,18,27,2620,6026,,,,,,
2011,CHEVROLET,CORVETTE ,TWO-SEATER,6.2,8,AS6,Z,14.3,8.0,20,35,2300,5290,,,,,,
2011,CHEVROLET,CORVETTE ,TWO-SEATER,6.2,8,M6,Z,12.9,7.7,22,37,2120,4876,,,,,,
2011,CHEVROLET,CORVETTE Z06 ,TWO-SEATER,7.0,8,M6,Z,14.3,8.3,20,34,2320,5336,,,,,,
2011,CHEVROLET,CORVETTE ZR1 ,TWO-SEATER,6.2,8,M6,Z,15.5,10.2,18,28,2620,6026,,,,,,
2011,CHEVROLET,CRUZE ,COMPACT,1.4,4,AS6,X,8.5,5.5,33,51,1440,3312,,,,,,
2011,CHEVROLET,CRUZE ,COMPACT,1.8,4,AS6,X,9.2,5.6,31,50,1520,3496,,,,,,
2011,CHEVROLET,CRUZE ,COMPACT,1.8,4,M6,X,7.8,5.4,36,52,1360,3128,,,,,,
2011,CHEVROLET,CRUZE ECO ,MID-SIZE,1.4,4,AS6,X,7.8,5.1,36,55,1320,3036,,,,,,
2011,CHEVROLET,CRUZE ECO ,MID-SIZE,1.4,4,M6,X,7.2,4.6,39,61,1200,2760,,,,,,
2011,CHEVROLET,EQUINOX,SPECIAL PURPOSE,2.4,4,A6,X,9.2,6.1,31,46,1560,3588,,,,,,
