MODEL,MANUFACTURER,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION,,,,FUEL,CO2 EMISSIONS ,,,,,,
2001,BMW,325Ci CONVERTIBLE,SUBCOMPACT,2.5,6,M5,Z,12.4,8.0,23,35,2084,4793,,,,,,
2001,BMW,325i,COMPACT,2.5,6,A5,Z,11.8,7.9,24,36,2009,4621,,,,,,
2001,BMW,325i,COMPACT,2.5,6,M5,Z,11.5,7.3,25,39,1922,4421,,,,,,
2001,BMW,325xi,COMPACT,2.5,6,A5,Z,12.0,8.4,24,34,2076,4775,,,,,,
2001,BMW,325xi,COMPACT,2.5,6,M5,Z,12.1,8.0,23,35,2051,4717,,,,,,
2001,BMW,330Ci,SUBCOMPACT,3.0,6,A5,Z,11.6,7.7,24,37,1969,4529,,,,,,
2001,BMW,330Ci,SUBCOMPACT,3.0,6,M5,Z,11.3,7.3,25,39,1900,4370,,,,,,
2001,BMW,330Ci CONVERTIBLE,SUBCOMPACT,3.0,6,A5,Z,12.6,8.3,22,34,2133,4906,,,,,,
2001,BMW,330Ci CONVERTIBLE,SUBCOMPACT,3.0,6,M5,Z,12.9,8.7,22,32,2202,5065,,,,,,
2001,BMW,330i,COMPACT,3.0,6,A5,Z,11.6,7.7,24,37,1969,4529,,,,,,
2001,BMW,330i,COMPACT,3.0,6,M5,Z,11.3,7.3,25,39,1900,4370,,,,,,
2001,BMW,330xi,COMPACT,3.0,6,A5,Z,13.0,8.6,22,33,2204,5069,,,,,,
2001,BMW,330xi,COMPACT,3.0,6,M5,Z,11.9,7.9,24,36,2020,4646,,,,,,
2001,BMW,525i,COMPACT,2.5,6,A5,Z,11.8,7.9,24,36,2009,4621,,,,,,
2001,BMW,525i,COMPACT,2.5,6,M5,Z,11.5,7.3,25,39,1922,4421,,,,,,
2001,BMW,525i SPORT WAGON,STATION WAGON,2.5,6,A5,Z,12.2,8.2,23,34,2080,4784,,,,,,
2001,BMW,525i SPORT WAGON,STATION WAGON,2.5,6,M5,Z,12.4,8.0,23,35,2084,4793,,,,,,
2001,BMW,530i,COMPACT,3.0,6,A5,Z,12.6,8.3,22,34,2133,4906,,,,,,
2001,BMW,530i,COMPACT,3.0,6,M5,Z,11.3,7.3,25,39,1900,4370,,,,,,
2001,BMW,540i,COMPACT,4.4,8,A5,Z,13.1,8.8,22,32,2233,5136,,,,,,
2001,BMW,540i,COMPACT,4.4,8,M6,Z,14.7,9.1,19,31,2436,5603,,,,,,
2001,BMW,540i SPORT WAGON,STATION WAGON,4.4,8,A5,Z,13.9,10.1,20,28,2438,5607,,,,,,
2001,BMW,740i,MID-SIZE,4.4,8,A5,Z,13.8,9.2,20,31,2346,5396,,,,,,
2001,BMW,740iL,FULL-SIZE,4.4,8,A5,Z,13.8,9.2,20,31,2346,5396,,,,,,
2001,BMW,750iL,FULL-SIZE,5.4,12,A5,Z,17.3,10.8,16,26,2875,6613,,,,,,
2001,BMW,M COUPE,TWO-SEATER,3.2,6,M5,Z,13.6,8.8,21,32,2288,5262,,,,,,
2001,BMW,M ROADSTER,TWO-SEATER,3.2,6,M5,Z,13.6,8.8,21,32,2288,5262,,,,,,
2001,BMW,M3,SUBCOMPACT,3.2,6,M6,Z,14.5,9.0,19,31,2405,5532,,,,,,
2001,BMW,M3 CONVERTIBLE,SUBCOMPACT,3.2,6,M6,Z,14.9,9.4,19,30,2485,5716,,,,,,
2001,BMW,M5,COMPACT,4.9,8,M6,Z,17.5,10.5,16,27,2870,6601,,,,,,
2001,BMW,X5,SPECIAL PURPOSE,3.0,6,A5,Z,14.7,10.8,19,26,2589,5955,,,,,,
2001,BMW,X5,SPECIAL PURPOSE,3.0,6,M5,Z,15.6,10.6,18,27,2670,6141,,,,,,
2001,BMW,X5,SPECIAL PURPOSE,4.4,8,A5,Z,16.4,11.9,17,24,2875,6613,,,,,,
2001,BMW,Z3,TWO-SEATER,2.5,6,A4,Z,11.8,8.1,24,35,2027,4662,,,,,,
2001,BMW,Z3,TWO-SEATER,2.5,6,M5,Z,11.8,7.9,24,36,2009,4621,,,,,,
2001,BMW,Z3,TWO-SEATER,3.0,6,A5,Z,12.0,8.3,24,34,2067,4754,,,,,,
2001,BMW,Z3,TWO-SEATER,3.0,6,M5,Z,11.2,7.6,25,37,1916,4407,,,,,,
2001,BMW,Z8,TWO-SEATER,4.9,8,M6,Z,17.5,10.5,16,27,2870,6601,,,,,,
2001,BUICK,CENTURY,MID-SIZE,3.1,6,A4,X,11.5,7.6,25,37,1949,4483,,,,,,
2001,BUICK,LESABRE,FULL-SIZE,3.8,6,A4,X,12.3,7.3,23,39,2010,4623,,,,,,
2001,BUICK,PARK AVENUE,FULL-SIZE,3.8,6,A4,X,12.3,7.3,23,39,2010,4623,,,,,,
2001,BUICK,PARK AVENUE #,FULL-SIZE,3.8,6,A4,Z,12.9,7.7,22,37,2112,4858,,,,,,
2001,BUICK,REGAL,MID-SIZE,3.8,6,A4,X,12.7,7.4,22,38,2063,4745,,,,,,
2001,BUICK,REGAL #,MID-SIZE,3.8,6,A4,Z,12.9,7.7,22,37,2112,4858,,,,,,
2001,CADILLAC,CATERA,MID-SIZE,3.0,6,A4,Z,13.8,9.2,20,31,2346,5396,,,,,,
2001,CADILLAC,DEVILLE,FULL-SIZE,4.6,8,A4,Z,14.0,7.9,20,36,2251,5177,,,,,,
2001,CADILLAC,ELDORADO,MID-SIZE,4.6,8,A4,Z,14.0,7.9,20,36,2251,5177,,,,,,
2001,CADILLAC,SEVILLE,MID-SIZE,4.6,8,A4,Z,14.0,7.9,20,36,2251,5177,,,,,,
2001,CHEVROLET,ASTRO CARGO,MINIVAN,4.3,6,A4,X,13.8,9.7,20,29,2391,5499,,,,,,
2001,CHEVROLET,ASTRO CARGO AWD,MINIVAN,4.3,6,A4,X,15.5,10.9,18,26,2686,6178,,,,,,
2001,CHEVROLET,ASTRO PASSENGER,MINIVAN,4.3,6,A4,X,14.3,10.0,20,28,2473,5688,,,,,,
2001,CHEVROLET,ASTRO PASSENGER AWD,MINIVAN,4.3,6,A4,X,16.1,11.8,18,24,2833,6516,,,,,,
2001,CHEVROLET,BLAZER,SPECIAL PURPOSE,4.3,6,A4,X,13.8,9.7,20,29,2391,5499,,,,,,
2001,CHEVROLET,BLAZER,SPECIAL PURPOSE,4.3,6,M5,X,15.3,10.4,18,27,2619,6024,,,,,,
2001,CHEVROLET,BLAZER 4X4,SPECIAL PURPOSE,4.3,6,A4,X,15.5,10.9,18,26,2686,6178,,,,,,
2001,CHEVROLET,BLAZER 4X4,SPECIAL PURPOSE,4.3,6,M5,X,16.9,12.4,17,23,2975,6843,,,,,,
2001,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK,4.3,6,A4,X,14.3,10.0,20,28,2473,5688,,,,,,
2001,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK,4.3,6,M5,X,15.4,10.7,18,26,2657,6111,,,,,,
2001,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK,4.8,8,A4,X,15.3,10.9,18,26,2664,6127,,,,,,
2001,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK,4.8,8,M5,X,16.8,10.9,17,26,2829,6507,,,,,,
2001,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK,5.3,8,A4,X,15.8,11.8,18,24,2800,6440,,,,,,
2001,CHEVROLET,C1500 SUBURBAN,SPECIAL PURPOSE,5.3,8,A4,X,16.9,12.7,17,22,3002,6905,,,,,,
2001,CHEVROLET,C1500 TAHOE,SPECIAL PURPOSE,4.8,8,A4,X,15.8,11.0,18,26,2728,6274,,,,,,
2001,CHEVROLET,C1500 TAHOE,SPECIAL PURPOSE,5.3,8,A4,X,16.9,12.7,17,22,3002,6905,,,,,,
2001,CHEVROLET,CAMARO,SUBCOMPACT,3.8,6,A4,X,12.2,7.1,23,40,1981,4556,,,,,,
2001,CHEVROLET,CAMARO,SUBCOMPACT,3.8,6,M5,X,12.3,7.0,23,40,1983,4561,,,,,,
2001,CHEVROLET,CAMARO,SUBCOMPACT,5.7,8,A4,Z,13.1,8.7,22,32,2224,5115,,,,,,
2001,CHEVROLET,CAMARO,SUBCOMPACT,5.7,8,M6,Z,12.4,8.0,23,35,2084,4793,,,,,,
2001,CHEVROLET,CAVALIER,COMPACT,2.2,4,A4,X,10.3,7.1,27,40,1772,4076,,,,,,
2001,CHEVROLET,CAVALIER,COMPACT,2.2,4,M5,X,10.8,6.8,26,42,1800,4140,,,,,,
2001,CHEVROLET,CAVALIER,COMPACT,2.4,4,A4,X,11.4,7.6,25,37,1938,4457,,,,,,
2001,CHEVROLET,CAVALIER,COMPACT,2.4,4,M5,X,11.2,6.9,25,41,1853,4262,,,,,,
2001,CHEVROLET,CAVALIER BI-FUEL,COMPACT,2.2,4,A4,X,10.3,7.1,27,40,1772,4076,,,,,,
2001,CHEVROLET,CORVETTE,TWO-SEATER,5.7,8,A4,Z,13.1,8.6,22,33,2215,5095,,,,,,
2001,CHEVROLET,CORVETTE,TWO-SEATER,5.7,8,M6,Z,12.4,7.9,23,36,2075,4773,,,,,,
2001,CHEVROLET,G15/G25 CHEVY VAN,MINIVAN,4.3,6,A4,X,15.9,11.9,18,24,2820,6486,,,,,,
2001,CHEVROLET,G15/G25 CHEVY VAN,MINIVAN,5.0,8,A4,X,16.9,12.5,17,23,2984,6863,,,,,,
2001,CHEVROLET,G15/G25 CHEVY VAN,MINIVAN,5.7,8,A4,X,17.4,12.7,16,22,3057,7031,,,,,,
2001,CHEVROLET,G1500/G2500 CHEVY EXPRESS,MINIVAN,4.3,6,A4,X,16.5,12.2,17,23,2913,6700,,,,,,
2001,CHEVROLET,G1500/G2500 CHEVY EXPRESS,MINIVAN,5.0,8,A4,X,16.9,12.5,17,23,2984,6863,,,,,,
2001,CHEVROLET,G1500/G2500 CHEVY EXPRESS,MINIVAN,5.7,8,A4,X,18.0,12.8,16,22,3132,7204,,,,,,
2001,CHEVROLET,IMPALA,FULL-SIZE,3.4,6,A4,X,11.0,6.7,26,42,1813,4170,,,,,,
2001,CHEVROLET,IMPALA,FULL-SIZE,3.8,6,A4,X,12.7,7.4,22,38,2063,4745,,,,,,
2001,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK,4.3,6,A4,X,15.5,10.9,18,26,2686,6178,,,,,,
2001,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK,4.3,6,M5,X,16.9,12.4,17,23,2975,6843,,,,,,
2001,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK,4.8,8,A4,X,15.4,11.6,18,24,2738,6297,,,,,,
2001,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK,4.8,8,M5,X,18.4,12.6,15,22,3158,7263,,,,,,
2001,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK,5.3,8,A4,X,16.2,12.4,17,23,2898,6665,,,,,,
2001,CHEVROLET,K1500 SUBURBAN 4X4,SPECIAL PURPOSE,5.3,8,A4,X,17.3,13.2,16,21,3091,7109,,,,,,
2001,CHEVROLET,K1500 TAHOE 4X4,SPECIAL PURPOSE,4.8,8,A4,X,15.4,11.6,18,24,2738,6297,,,,,,
2001,CHEVROLET,K1500 TAHOE 4X4,SPECIAL PURPOSE,5.3,8,A4,X,17.1,12.8,17,22,3033,6976,,,,,,
2001,CHEVROLET,MALIBU,MID-SIZE,3.1,6,A4,X,11.5,7.6,25,37,1949,4483,,,,,,
2001,CHEVROLET,MONTE CARLO,MID-SIZE,3.4,6,A4,X,11.0,6.7,26,42,1813,4170,,,,,,
2001,CHEVROLET,MONTE CARLO,MID-SIZE,3.8,6,A4,X,12.7,7.4,22,38,2063,4745,,,,,,
2001,CHEVROLET,S10,PICKUP TRUCK,4.3,6,A4,X,13.8,9.7,20,29,2391,5499,,,,,,
2001,CHEVROLET,S10,PICKUP TRUCK,4.3,6,M5,X,15.3,10.4,18,27,2619,6024,,,,,,
2001,CHEVROLET,S10 4X4,PICKUP TRUCK,4.3,6,A4,X,16.4,12.4,17,23,2920,6716,,,,,,
2001,CHEVROLET,S10 4X4,PICKUP TRUCK,4.3,6,M5,X,16.8,12.2,17,23,2946,6776,,,,,,
2001,CHEVROLET,S10 FFV,PICKUP TRUCK,2.2,4,A4,X,12.6,8.5,22,33,2151,4947,,,,,,
2001,CHEVROLET,S10 FFV,PICKUP TRUCK,2.2,4,A4,E,17.7,12.2,16,23,3045,4872,,,,,,
2001,CHEVROLET,S10 FFV,PICKUP TRUCK,2.2,4,M5,X,11.5,7.8,25,36,1967,4524,,,,,,
2001,CHEVROLET,S10 FFV,PICKUP TRUCK,2.2,4,M5,E,15.6,11.0,18,26,2706,4330,,,,,,
2001,CHEVROLET,TRACKER CONVERTIBLE 4X4,SPECIAL PURPOSE,1.6,4,M5,X,9.2,7.6,31,37,1696,3901,,,,,,
2001,CHEVROLET,TRACKER CONVERTIBLE 4X4,SPECIAL PURPOSE,2.0,4,A4,X,10.3,8.4,27,34,1889,4345,,,,,,
2001,CHEVROLET,TRACKER CONVERTIBLE 4X4,SPECIAL PURPOSE,2.0,4,M5,X,10.5,8.4,27,34,1911,4395,,,,,,
2001,CHEVROLET,TRACKER VAN 4X4,SPECIAL PURPOSE,2.0,4,A4,X,10.3,8.3,27,34,1880,4324,,,,,,
2001,CHEVROLET,TRACKER VAN 4X4,SPECIAL PURPOSE,2.0,4,M5,X,10.5,8.4,27,34,1911,4395,,,,,,
2001,CHEVROLET,VENTURE,MINIVAN,3.4,6,A4,X,12.3,8.3,23,34,2100,4830,,,,,,
2001,CHRYSLER,300M,FULL-SIZE,3.5,6,AS4,X,13.1,8.4,22,34,2197,5053,,,,,,
2001,CHRYSLER,CONCORDE,FULL-SIZE,2.7,6,A4,X,11.9,7.8,24,36,2011,4625,,,,,,
2001,CHRYSLER,CONCORDE,FULL-SIZE,3.2,6,A4,X,12.6,8.0,22,35,2106,4844,,,,,,
2001,CHRYSLER,INTREPID,FULL-SIZE,2.7,6,A4,X,11.9,7.8,24,36,2011,4625,,,,,,
2001,CHRYSLER,INTREPID,FULL-SIZE,2.7,6,AS4,X,11.8,7.6,24,37,1982,4559,,,,,,
2001,CHRYSLER,INTREPID,FULL-SIZE,3.2,6,AS4,X,12.6,8.0,22,35,2106,4844,,,,,,
2001,CHRYSLER,INTREPID,FULL-SIZE,3.5,6,AS4,X,13.1,8.4,22,34,2197,5053,,,,,,
2001,CHRYSLER,LHS,FULL-SIZE,3.5,6,A4,X,13.1,8.3,22,34,2188,5032,,,,,,
2001,CHRYSLER,NEON,COMPACT,2.0,4,A3,X,9.9,7.0,29,40,1719,3954,,,,,,
2001,CHRYSLER,NEON,COMPACT,2.0,4,M5,X,8.6,6.5,33,43,1531,3521,,,,,,
2001,CHRYSLER,NEON R/T #,COMPACT,2.0,4,M5,X,9.2,6.7,31,42,1615,3715,,,,,,
2001,CHRYSLER,PT CRUISER,SPECIAL PURPOSE,2.4,4,A4,X,11.9,8.6,24,33,2083,4791,,,,,,
2001,CHRYSLER,PT CRUISER,SPECIAL PURPOSE,2.4,4,M5,X,11.7,8.3,24,34,2034,4678,,,,,,
2001,CHRYSLER,SEBRING,MID-SIZE,2.4,4,A4,X,11.7,7.0,24,40,1917,4409,,,,,,
2001,CHRYSLER,SEBRING,MID-SIZE,2.7,6,A4,X,11.9,7.8,24,36,2011,4625,,,,,,
2001,CHRYSLER,SEBRING,MID-SIZE,2.7,6,AS4,X,11.8,7.6,24,37,1982,4559,,,,,,
2001,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,A4,X,11.9,7.8,24,36,2011,4625,,,,,,
2001,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,AS4,X,11.8,7.6,24,37,1982,4559,,,,,,
2001,CHRYSLER,SEBRING COUPE,COMPACT,2.4,4,A4,X,11.5,7.9,25,36,1976,4545,,,,,,
2001,CHRYSLER,SEBRING COUPE,COMPACT,3.0,6,A4,X,12.3,8.0,23,35,2073,4768,,,,,,
2001,CHRYSLER,SEBRING COUPE,COMPACT,3.0,6,AS4,X,12.3,8.1,23,35,2082,4789,,,,,,
2001,CHRYSLER,SEBRING COUPE,COMPACT,3.0,6,M5,X,11.6,7.7,24,37,1969,4529,,,,,,
2001,CHRYSLER,TOWN & COUNTRY,MINIVAN,3.3,6,A4,X,13.3,9.0,21,31,2273,5228,,,,,,
2001,CHRYSLER,TOWN & COUNTRY,MINIVAN,3.8,6,A4,X,13.7,9.2,21,31,2335,5371,,,,,,
2001,CHRYSLER,TOWN & COUNTRY AWD,MINIVAN,3.8,6,A4,X,14.0,9.6,20,29,2404,5529,,,,,,
2001,DAEWOO,LANOS,COMPACT,1.5,4,A4,X,9.9,5.9,29,48,1620,3726,,,,,,
2001,DAEWOO,LANOS,COMPACT,1.5,4,M5,X,9.0,5.9,31,48,1521,3498,,,,,,
2001,DAEWOO,LANOS,COMPACT,1.6,4,A4,X,10.2,6.4,28,44,1698,3905,,,,,,
2001,DAEWOO,LANOS,COMPACT,1.6,4,M5,X,9.1,6.0,31,47,1541,3544,,,,,,
2001,DAEWOO,LEGANZA,MID-SIZE,2.2,4,A4,X,11.9,7.8,24,36,2011,4625,,,,,,
2001,DAEWOO,LEGANZA,MID-SIZE,2.2,4,M5,X,11.6,7.4,24,38,1942,4467,,,,,,
2001,DAEWOO,NUBIRA,COMPACT,2.0,4,A4,X,10.6,7.1,27,40,1805,4152,,,,,,
2001,DAEWOO,NUBIRA,COMPACT,2.0,4,M5,X,10.5,6.9,27,41,1776,4085,,,,,,
2001,DAEWOO,NUBIRA WAGON,STATION WAGON,2.0,4,A4,X,10.6,7.1,27,40,1805,4152,,,,,,
2001,DAEWOO,NUBIRA WAGON,STATION WAGON,2.0,4,M5,X,10.5,6.9,27,41,1776,4085,,,,,,
2001,DODGE,CARAVAN,MINIVAN,3.3,6,A4,X,13.3,9.0,21,31,2273,5228,,,,,,
2001,DODGE,DAKOTA,PICKUP TRUCK,3.9,6,A4,X,15.1,10.7,19,26,2624,6035,,,,,,
2001,DODGE,DAKOTA,PICKUP TRUCK,3.9,6,M5,X,15.9,10.1,18,28,2658,6113,,,,,,
2001,DODGE,DAKOTA,PICKUP TRUCK,3.9,6,M5,X,16.2,10.2,17,28,2700,6210,,,,,,
2001,DODGE,DAKOTA,PICKUP TRUCK,4.7,8,A4,X,16.6,11.1,17,25,2825,6498,,,,,,
2001,DODGE,DAKOTA,PICKUP TRUCK,4.7,8,M5,X,16.1,10.6,18,27,2725,6268,,,,,,
2001,DODGE,DAKOTA,PICKUP TRUCK,5.9,8,A4,X,18.8,12.6,15,22,3202,7365,,,,,,
2001,DODGE,DAKOTA 4X4,PICKUP TRUCK,3.9,6,A4,X,16.3,11.9,17,24,2864,6587,,,,,,
2001,DODGE,DAKOTA 4X4,PICKUP TRUCK,3.9,6,M5,X,16.3,10.9,17,26,2774,6380,,,,,,
2001,DODGE,DAKOTA 4X4,PICKUP TRUCK,4.7,8,A4,X,17.7,11.9,16,24,3018,6941,,,,,,
2001,DODGE,DAKOTA 4X4,PICKUP TRUCK,4.7,8,M5,X,16.8,11.6,17,24,2892,6652,,,,,,
2001,DODGE,DAKOTA 4X4,PICKUP TRUCK,5.9,8,A4,X,19.6,12.8,14,22,3308,7608,,,,,,
2001,DODGE,DAKOTA 4X4,PICKUP TRUCK,5.9,8,A4,X,19.9,12.8,14,22,3341,7684,,,,,,
2001,DODGE,DURANGO 4X4,SPECIAL PURPOSE,4.7,8,A4,X,18.3,12.2,15,23,3111,7155,,,,,,
2001,DODGE,DURANGO 4X4,SPECIAL PURPOSE,5.9,8,A4,X,19.6,12.8,14,22,3308,7608,,,,,,
2001,DODGE,DURANGO 5.9 R/T 4X4 #,SPECIAL PURPOSE,5.9,8,A4,Z,19.6,12.8,14,22,3308,7608,,,,,,
2001,DODGE,GRAND CARAVAN,MINIVAN,3.3,6,A4,X,13.3,9.0,21,31,2273,5228,,,,,,
2001,DODGE,GRAND CARAVAN,MINIVAN,3.8,6,A4,X,13.7,9.2,21,31,2335,5371,,,,,,
2001,DODGE,GRAND CARAVAN,MINIVAN,3.8,6,AS4,X,13.7,9.1,21,31,2326,5350,,,,,,
2001,DODGE,GRAND CARAVAN AWD,MINIVAN,3.8,6,A4,X,14.0,9.6,20,29,2404,5529,,,,,,
2001,DODGE,GRAND CARAVAN AWD,MINIVAN,3.8,6,AS4,X,14.2,9.5,20,30,2417,5559,,,,,,
2001,DODGE,RAM 1500,PICKUP TRUCK,3.9,6,A4,X,15.3,10.8,18,26,2655,6107,,,,,,
2001,DODGE,RAM 1500,PICKUP TRUCK,3.9,6,A4,X,15.2,11.0,19,26,2662,6123,,,,,,
2001,DODGE,RAM 1500,PICKUP TRUCK,3.9,6,M5,X,16.4,10.5,17,27,2749,6323,,,,,,
2001,DODGE,RAM 1500,PICKUP TRUCK,3.9,6,M5,X,15.9,10.4,18,27,2685,6176,,,,,,
2001,DODGE,RAM 1500,PICKUP TRUCK,5.2,8,A4,X,18.2,11.9,16,24,3073,7068,,,,,,
2001,DODGE,RAM 1500,PICKUP TRUCK,5.2,8,A4,X,18.1,11.7,16,24,3044,7001,,,,,,
2001,DODGE,RAM 1500,PICKUP TRUCK,5.2,8,M5,X,18.3,11.4,15,25,3039,6990,,,,,,
2001,DODGE,RAM 1500,PICKUP TRUCK,5.9,8,A4,X,19.4,12.5,15,23,3259,7496,,,,,,
2001,DODGE,RAM 1500,PICKUP TRUCK,5.9,8,A4,X,19.4,11.9,15,24,3205,7372,,,,,,
2001,DODGE,RAM 1500 4X4,PICKUP TRUCK,5.2,8,A4,X,19.6,13.3,14,21,3353,7712,,,,,,
2001,DODGE,RAM 1500 4X4,PICKUP TRUCK,5.2,8,M5,X,20.1,13.1,14,22,3390,7797,,,,,,
2001,DODGE,RAM 1500 4X4,PICKUP TRUCK,5.9,8,A4,X,19.6,12.5,14,23,3281,7546,,,,,,
2001,DODGE,RAM 1500 VAN,MINIVAN,3.9,6,A3,X,16.0,13.1,18,22,2939,6760,,,,,,
2001,DODGE,RAM 1500 VAN,MINIVAN,5.2,8,A4,X,18.1,11.8,16,24,3053,7022,,,,,,
2001,DODGE,RAM 1500 VAN,MINIVAN,5.9,8,A4,X,19.5,12.5,14,23,3270,7521,,,,,,
2001,DODGE,RAM 1500 WAGON,MINIVAN,3.9,6,A3,X,17.1,13.2,17,21,3069,7059,,,,,,
2001,DODGE,RAM 1500 WAGON,MINIVAN,5.2,8,A4,X,18.1,11.8,16,24,3053,7022,,,,,,
2001,DODGE,RAM 2500 VAN,MINIVAN,3.9,6,A3,X,17.1,13.2,17,21,3069,7059,,,,,,
2001,DODGE,RAM 2500 VAN,MINIVAN,5.2,8,A4,X,18.1,11.8,16,24,3053,7022,,,,,,
2001,DODGE,RAM 2500 VAN,MINIVAN,5.9,8,A4,X,19.5,12.5,14,23,3270,7521,,,,,,
