MODEL,MANUFACTURER,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION,,,,FUEL,CO2 EMISSIONS ,,,,,,
2002,AUDI,A4 QUATTRO,COMPACT,3.0,6,M6,Z,13.4,8.6,21,33,2248,5170,,,,,,
2002,AUDI,A6,MID-SIZE,3.0,6,AV,Z,12.6,8.5,22,33,2151,4947,,,,,,
2002,AUDI,A6 AVANT QUATTRO,STATION WAGON,3.0,6,AS5,Z,13.5,8.4,21,34,2241,5154,,,,,,
2002,AUDI,A6 QUATTRO,MID-SIZE,2.7,6,AS5,Z,13.8,8.9,20,32,2319,5334,,,,,,
2002,AUDI,A6 QUATTRO,MID-SIZE,2.7,6,M6,Z,13.7,8.9,21,32,2308,5308,,,,,,
2002,AUDI,A6 QUATTRO,MID-SIZE,3.0,6,AS5,Z,13.5,8.4,21,34,2241,5154,,,,,,
2002,AUDI,A6 QUATTRO,MID-SIZE,4.2,8,AS5,Z,13.8,8.7,20,32,2301,5292,,,,,,
2002,AUDI,A8 QUATTRO,MID-SIZE,4.2,8,AS5,Z,13.8,8.7,20,32,2301,5292,,,,,,
2002,AUDI,A8L QUATTRO,FULL-SIZE,4.2,8,AS5,Z,13.8,8.7,20,32,2301,5292,,,,,,
2002,AUDI,ALLROAD QUATTRO,SPECIAL PURPOSE,2.7,6,AS5,Z,15.3,10.5,18,27,2628,6044,,,,,,
2002,AUDI,ALLROAD QUATTRO,SPECIAL PURPOSE,2.7,6,M6,Z,14.8,10.4,19,27,2564,5897,,,,,,
2002,AUDI,S4 QUATTRO,COMPACT,2.7,6,AS5,Z,13.7,9.1,21,31,2326,5350,,,,,,
2002,AUDI,S4 QUATTRO,COMPACT,2.7,6,M6,Z,13.6,9.2,21,31,2324,5345,,,,,,
2002,AUDI,S6 AVANT QUATTRO,STATION WAGON,4.2,8,AS5,Z,17.2,10.5,16,27,2837,6525,,,,,,
2002,AUDI,S8 QUATTRO,MID-SIZE,4.2,8,AS5,Z,16.0,10.1,18,28,2669,6139,,,,,,
2002,AUDI,TT COUPE QUATTRO,SUBCOMPACT,1.8,4,M5,Z,11.5,7.4,25,38,1931,4441,,,,,,
2002,AUDI,TT COUPE QUATTRO,SUBCOMPACT,1.8,4,M6,Z,11.7,7.7,24,37,1980,4554,,,,,,
2002,AUDI,TT ROADSTER,TWO-SEATER,1.8,4,M5,Z,10.5,7.0,27,40,1785,4106,,,,,,
2002,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,1.8,4,M6,Z,11.7,7.7,24,37,1980,4554,,,,,,
2002,BENTLEY,ARNAGE LWB TURBO,FULL-SIZE,6.7,8,A4,Z,21.1,13.8,13,20,3563,8195,,,,,,
2002,BENTLEY,ARNAGE TURBO,MID-SIZE,6.7,8,A4,Z,21.1,13.8,13,20,3563,8195,,,,,,
2002,BENTLEY,AZURE TURBO,SUBCOMPACT,6.7,8,A4,Z,20.7,13.6,14,21,3501,8052,,,,,,
2002,BENTLEY,CONTINENTAL R TURBO,SUBCOMPACT,6.7,8,A4,Z,21.1,13.8,13,20,3563,8195,,,,,,
2002,BENTLEY,CONTINENTAL SC TURBO,SUBCOMPACT,6.7,8,A4,Z,21.1,13.8,13,20,3563,8195,,,,,,
2002,BENTLEY,CONTINENTAL T TURBO,SUBCOMPACT,6.7,8,A4,Z,21.1,13.8,13,20,3563,8195,,,,,,
2002,BMW,320i,COMPACT,2.2,6,A5,Z,11.6,7.4,24,38,1942,4467,,,,,,
2002,BMW,320i,COMPACT,2.2,6,M5,Z,11.3,7.2,25,39,1891,4349,,,,,,
2002,BMW,325Ci,SUBCOMPACT,2.5,6,A5,Z,11.8,7.9,24,36,2009,4621,,,,,,
2002,BMW,325Ci,SUBCOMPACT,2.5,6,M5,Z,11.6,7.4,24,38,1942,4467,,,,,,
2002,BMW,325Ci CONVERTIBLE,SUBCOMPACT,2.5,6,A5,Z,12.2,8.3,23,34,2089,4805,,,,,,
2002,BMW,325Ci CONVERTIBLE,SUBCOMPACT,2.5,6,M5,Z,12.6,8.2,22,34,2124,4885,,,,,,
2002,BMW,325i,COMPACT,2.5,6,A5,Z,11.8,7.9,24,36,2009,4621,,,,,,
2002,BMW,325i,COMPACT,2.5,6,M5,Z,11.6,7.4,24,38,1942,4467,,,,,,
2002,BMW,325i TOURING,STATION WAGON,2.5,6,A5,Z,11.8,7.9,24,36,2009,4621,,,,,,
2002,BMW,325i TOURING,STATION WAGON,2.5,6,M5,Z,11.6,7.4,24,38,1942,4467,,,,,,
2002,BMW,325xi,COMPACT,2.5,6,A5,Z,12.1,8.4,23,34,2087,4800,,,,,,
2002,BMW,325xi,COMPACT,2.5,6,M5,Z,12.1,8.0,23,35,2051,4717,,,,,,
2002,BMW,325xi TOURING,STATION WAGON,2.5,6,A5,Z,12.1,8.4,23,34,2087,4800,,,,,,
2002,BMW,325xi TOURING,STATION WAGON,2.5,6,M5,Z,12.1,8.0,23,35,2051,4717,,,,,,
2002,BMW,330Ci,SUBCOMPACT,3.0,6,A5,Z,11.6,7.7,24,37,1969,4529,,,,,,
2002,BMW,330Ci,SUBCOMPACT,3.0,6,M5,Z,11.3,7.3,25,39,1900,4370,,,,,,
2002,BMW,330Ci CONVERTIBLE,SUBCOMPACT,3.0,6,A5,Z,12.6,8.2,22,34,2124,4885,,,,,,
2002,BMW,330Ci CONVERTIBLE,SUBCOMPACT,3.0,6,M5,Z,11.9,7.8,24,36,2011,4625,,,,,,
2002,BMW,330i,COMPACT,3.0,6,A5,Z,11.6,7.7,24,37,1969,4529,,,,,,
2002,BMW,330i,COMPACT,3.0,6,M5,Z,11.3,7.3,25,39,1900,4370,,,,,,
2002,BMW,330xi,COMPACT,3.0,6,A5,Z,13.0,8.6,22,33,2204,5069,,,,,,
2002,BMW,330xi,COMPACT,3.0,6,M5,Z,11.9,7.9,24,36,2020,4646,,,,,,
2002,BMW,525i,COMPACT,2.5,6,A5,Z,11.8,7.9,24,36,2009,4621,,,,,,
2002,BMW,525i,COMPACT,2.5,6,M5,Z,11.6,7.4,24,38,1942,4467,,,,,,
2002,BMW,525i TOURING,STATION WAGON,2.5,6,A5,Z,12.2,8.3,23,34,2089,4805,,,,,,
2002,BMW,525i TOURING,STATION WAGON,2.5,6,M5,Z,12.6,8.2,22,34,2124,4885,,,,,,
2002,BMW,530i,COMPACT,3.0,6,A5,Z,12.6,8.2,22,34,2124,4885,,,,,,
2002,BMW,530i,COMPACT,3.0,6,M5,Z,11.3,7.3,25,39,1900,4370,,,,,,
2002,BMW,540i,COMPACT,4.4,8,A5,Z,13.1,8.8,22,32,2233,5136,,,,,,
2002,BMW,540i,COMPACT,4.4,8,M6,Z,14.7,9.1,19,31,2436,5603,,,,,,
2002,BMW,540i TOURING,STATION WAGON,4.4,8,A5,Z,13.9,10.1,20,28,2438,5607,,,,,,
2002,BMW,M COUPE,TWO-SEATER,3.2,6,M5,Z,13.6,8.8,21,32,2288,5262,,,,,,
2002,BMW,M ROADSTER,TWO-SEATER,3.2,6,M5,Z,13.6,8.8,21,32,2288,5262,,,,,,
2002,BMW,M3,SUBCOMPACT,3.2,6,M6,Z,14.5,9.0,19,31,2405,5532,,,,,,
2002,BMW,M3 CONVERTIBLE,SUBCOMPACT,3.2,6,M6,Z,14.9,9.4,19,30,2485,5716,,,,,,
2002,BMW,M5,COMPACT,4.9,8,M6,Z,17.6,10.6,16,27,2890,6647,,,,,,
2002,BMW,X5,SPECIAL PURPOSE,3.0,6,A5,Z,14.7,10.8,19,26,2589,5955,,,,,,
2002,BMW,X5,SPECIAL PURPOSE,3.0,6,M5,Z,15.6,10.6,18,27,2670,6141,,,,,,
2002,BMW,X5,SPECIAL PURPOSE,4.4,8,A5,Z,16.4,11.9,17,24,2875,6613,,,,,,
2002,BMW,X5IS 4.6,SPECIAL PURPOSE,4.4,8,A5,Z,17.9,12.4,16,23,3085,7096,,,,,,
2002,BMW,Z3,TWO-SEATER,2.5,6,A5,Z,11.8,8.1,24,35,2027,4662,,,,,,
2002,BMW,Z3,TWO-SEATER,2.5,6,M5,Z,11.8,7.9,24,36,2009,4621,,,,,,
2002,BMW,Z3,TWO-SEATER,3.0,6,A5,Z,12.0,8.3,24,34,2067,4754,,,,,,
2002,BMW,Z3,TWO-SEATER,3.0,6,M5,Z,11.2,7.6,25,37,1916,4407,,,,,,
2002,BMW,Z8,TWO-SEATER,4.9,8,M6,Z,17.6,10.6,16,27,2890,6647,,,,,,
2002,BUICK,CENTURY,MID-SIZE,3.1,6,A4,X,11.7,7.6,24,37,1971,4533,,,,,,
2002,BUICK,LESABRE,FULL-SIZE,3.8,6,A4,X,12.0,7.4,24,38,1986,4568,,,,,,
2002,BUICK,PARK AVENUE,FULL-SIZE,3.8,6,A4,X,12.0,7.4,24,38,1986,4568,,,,,,
2002,BUICK,PARK AVENUE #,FULL-SIZE,3.8,6,A4,Z,13.1,8.0,22,35,2161,4970,,,,,,
2002,BUICK,REGAL,MID-SIZE,3.8,6,A4,X,12.6,7.9,22,36,2097,4823,,,,,,
2002,BUICK,REGAL #,MID-SIZE,3.8,6,A4,Z,13.1,8.0,22,35,2161,4970,,,,,,
2002,BUICK,RENDEZVOUS,SPECIAL PURPOSE,3.4,6,A4,X,12.3,8.3,23,34,2100,4830,,,,,,
2002,BUICK,RENDEZVOUS AWD,SPECIAL PURPOSE,3.4,6,A4,X,12.7,8.7,22,32,2180,5014,,,,,,
2002,CADILLAC,DEVILLE,FULL-SIZE,4.6,8,A4,X,13.4,8.0,21,35,2194,5046,,,,,,
2002,CADILLAC,ELDORADO,MID-SIZE,4.6,8,A4,X,13.4,8.0,21,35,2194,5046,,,,,,
2002,CADILLAC,ESCALADE AWD,SPECIAL PURPOSE,6.0,8,A4,X,20.4,14.5,14,19,3549,8163,,,,,,
2002,CADILLAC,ESCALADE EXT AWD,PICKUP TRUCK,6.0,8,A4,X,20.4,14.5,14,19,3549,8163,,,,,,
2002,CADILLAC,SEVILLE,MID-SIZE,4.6,8,A4,X,13.4,8.0,21,35,2194,5046,,,,,,
2002,CHEVROLET,ASTRO CARGO,MINIVAN,4.3,6,A4,X,14.6,10.3,19,27,2533,5826,,,,,,
2002,CHEVROLET,ASTRO CARGO AWD,MINIVAN,4.3,6,A4,X,15.6,10.9,18,26,2697,6203,,,,,,
2002,CHEVROLET,ASTRO PASSENGER,MINIVAN,4.3,6,A4,X,15.3,10.9,18,26,2664,6127,,,,,,
2002,CHEVROLET,ASTRO PASSENGER AWD,MINIVAN,4.3,6,A4,X,16.3,10.7,17,26,2756,6339,,,,,,
2002,CHEVROLET,BLAZER 4X4,SPECIAL PURPOSE,4.3,6,A4,X,15.6,10.9,18,26,2697,6203,,,,,,
2002,CHEVROLET,BLAZER 4X4,SPECIAL PURPOSE,4.3,6,M5,X,17.8,12.8,16,22,3110,7153,,,,,,
2002,CHEVROLET,C1500 AVALANCHE,PICKUP TRUCK,5.3,8,A4,X,16.8,11.8,17,24,2910,6693,,,,,,
2002,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK,4.3,6,A4,X,15.3,10.9,18,26,2664,6127,,,,,,
2002,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK,4.3,6,M5,X,14.9,10.1,19,28,2548,5860,,,,,,
2002,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK,4.8,8,A4,X,15.8,11.6,18,24,2782,6399,,,,,,
2002,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK,4.8,8,M5,X,17.0,11.3,17,25,2887,6640,,,,,,
2002,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK,5.3,8,A4,X,16.1,11.6,18,24,2815,6475,,,,,,
2002,CHEVROLET,C1500 SUBURBAN FFV,SPECIAL PURPOSE,5.3,8,A4,X,16.8,11.9,17,24,2919,6714,,,,,,
2002,CHEVROLET,C1500 SUBURBAN FFV,SPECIAL PURPOSE,5.3,8,A4,E,24.2,16.4,12,17,4138,6621,,,,,,
2002,CHEVROLET,C1500 TAHOE,SPECIAL PURPOSE,4.8,8,A4,X,16.0,11.2,18,25,2768,6366,,,,,,
2002,CHEVROLET,C1500 TAHOE FFV,SPECIAL PURPOSE,5.3,8,A4,X,16.8,11.8,17,24,2910,6693,,,,,,
2002,CHEVROLET,C1500 TAHOE FFV,SPECIAL PURPOSE,5.3,8,A4,E,23.1,15.9,12,18,3972,6355,,,,,,
2002,CHEVROLET,C2500 SILVERADO BI-FUEL,PICKUP TRUCK,6.0,8,A4,X,20.3,14.9,14,19,3574,8220,,,,,,
2002,CHEVROLET,C2500 SILVERADO BI-FUEL,PICKUP TRUCK,6.0,8,A4,N,20.1,16.6,14,17,3705,7002,,,,,,
2002,CHEVROLET,C2500 SILVERADO CNG,PICKUP TRUCK,6.0,8,A4,N,20.2,15.7,14,18,3635,6870,,,,,,
2002,CHEVROLET,CAMARO,SUBCOMPACT,3.8,6,A4,X,12.2,7.0,23,40,1972,4536,,,,,,
2002,CHEVROLET,CAMARO,SUBCOMPACT,3.8,6,M5,X,12.3,6.9,23,41,1974,4540,,,,,,
2002,CHEVROLET,CAMARO,SUBCOMPACT,5.7,8,A4,Z,13.1,8.8,22,32,2233,5136,,,,,,
2002,CHEVROLET,CAMARO,SUBCOMPACT,5.7,8,M6,Z,12.5,8.0,23,35,2095,4819,,,,,,
2002,CHEVROLET,CAVALIER,SUBCOMPACT,2.2,4,A4,X,10.1,6.8,28,42,1723,3963,,,,,,
2002,CHEVROLET,CAVALIER,SUBCOMPACT,2.2,4,M5,X,10.9,6.9,26,41,1820,4186,,,,,,
2002,CHEVROLET,CAVALIER,SUBCOMPACT,2.4,4,A4,X,11.3,7.7,25,37,1936,4453,,,,,,
2002,CHEVROLET,CAVALIER,SUBCOMPACT,2.4,4,M5,X,11.6,7.1,24,40,1915,4405,,,,,,
2002,CHEVROLET,CAVALIER BI-FUEL,SUBCOMPACT,2.2,4,A4,X,10.3,7.2,27,40,1781,4096,,,,,,
2002,CHEVROLET,CAVALIER BI-FUEL,SUBCOMPACT,2.2,4,A4,N,12.3,7.7,23,37,2046,3867,,,,,,
2002,CHEVROLET,CORVETTE,TWO-SEATER,5.7,8,A4,Z,13.1,8.8,22,32,2233,5136,,,,,,
2002,CHEVROLET,CORVETTE,TWO-SEATER,5.7,8,M6,Z,12.4,7.9,23,36,2075,4773,,,,,,
2002,CHEVROLET,G15/G25 CHEVY VAN,MINIVAN,4.3,6,A4,X,15.9,11.9,18,24,2820,6486,,,,,,
2002,CHEVROLET,G15/G25 CHEVY VAN,MINIVAN,5.0,8,A4,X,16.0,11.5,18,25,2795,6429,,,,,,
2002,CHEVROLET,G15/G25 CHEVY VAN,MINIVAN,5.7,8,A4,X,17.4,12.7,16,22,3057,7031,,,,,,
2002,CHEVROLET,G1500/G2500 CHEVY EXPRESS,MINIVAN,4.3,6,A4,X,16.5,12.2,17,23,2913,6700,,,,,,
2002,CHEVROLET,G1500/G2500 CHEVY EXPRESS,MINIVAN,5.0,8,A4,X,16.3,11.7,17,24,2846,6546,,,,,,
2002,CHEVROLET,G1500/G2500 CHEVY EXPRESS,MINIVAN,5.7,8,A4,X,17.5,12.8,16,22,3077,7077,,,,,,
2002,CHEVROLET,IMPALA,FULL-SIZE,3.4,6,A4,X,11.0,6.7,26,42,1813,4170,,,,,,
2002,CHEVROLET,IMPALA,FULL-SIZE,3.8,6,A4,X,12.6,7.9,22,36,2097,4823,,,,,,
2002,CHEVROLET,K1500 AVALANCHE 4X4,PICKUP TRUCK,5.3,8,A4,X,16.9,12.7,17,22,3002,6905,,,,,,
2002,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK,4.3,6,A4,X,16.3,10.7,17,26,2756,6339,,,,,,
2002,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK,4.3,6,M5,X,18.0,12.3,16,23,3087,7100,,,,,,
2002,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK,4.8,8,A4,X,16.5,12.6,17,22,2949,6783,,,,,,
2002,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK,4.8,8,M5,X,19.0,13.4,15,21,3296,7581,,,,,,
2002,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK,5.3,8,A4,X,16.9,12.6,17,22,2993,6884,,,,,,
2002,CHEVROLET,K1500 SUBURBAN FFV,SPECIAL PURPOSE,5.3,8,A4,X,17.3,12.7,16,22,3046,7006,,,,,,
2002,CHEVROLET,K1500 SUBURBAN FFV,SPECIAL PURPOSE,5.3,8,A4,E,24.2,16.9,12,17,4183,6693,,,,,,
2002,CHEVROLET,K1500 TAHOE 4X4,SPECIAL PURPOSE,4.8,8,A4,X,16.8,12.6,17,22,2982,6859,,,,,,
2002,CHEVROLET,K1500 TAHOE FFV,SPECIAL PURPOSE,5.3,8,A4,X,17.3,12.7,16,22,3046,7006,,,,,,
2002,CHEVROLET,K1500 TAHOE FFV,SPECIAL PURPOSE,5.3,8,A4,E,24.2,16.9,12,17,4183,6693,,,,,,
2002,CHEVROLET,K2500 SILVERADO 4X4 BI-FUEL,PICKUP TRUCK,6.0,8,A4,X,20.9,15.8,13,18,3721,8558,,,,,,
2002,CHEVROLET,K2500 SILVERADO 4X4 BI-FUEL,PICKUP TRUCK,6.0,8,A4,N,21.3,16.2,13,17,3801,7184,,,,,,
2002,CHEVROLET,K2500 SILVERADO 4X4 CNG,PICKUP TRUCK,6.0,8,A4,N,21.4,16.3,13,17,3821,7222,,,,,,
2002,CHEVROLET,MALIBU,MID-SIZE,3.1,6,A4,X,11.6,7.6,24,37,1960,4508,,,,,,
2002,CHEVROLET,MONTE CARLO,MID-SIZE,3.4,6,A4,X,11.0,6.7,26,42,1813,4170,,,,,,
2002,CHEVROLET,MONTE CARLO,MID-SIZE,3.8,6,A4,X,12.6,7.9,22,36,2097,4823,,,,,,
2002,CHEVROLET,S10,PICKUP TRUCK,4.3,6,A4,X,14.6,10.3,19,27,2533,5826,,,,,,
2002,CHEVROLET,S10,PICKUP TRUCK,4.3,6,M5,X,14.9,10.1,19,28,2548,5860,,,,,,
2002,CHEVROLET,S10 4X4,PICKUP TRUCK,4.3,6,A4,X,15.6,10.9,18,26,2697,6203,,,,,,
2002,CHEVROLET,S10 4X4,PICKUP TRUCK,4.3,6,M5,X,17.8,12.5,16,23,3083,7091,,,,,,
2002,CHEVROLET,S10 FFV,PICKUP TRUCK,2.2,4,A4,X,12.6,8.5,22,33,2151,4947,,,,,,
2002,CHEVROLET,S10 FFV,PICKUP TRUCK,2.2,4,A4,E,17.7,12.2,16,23,3045,4872,,,,,,
2002,CHEVROLET,S10 FFV,PICKUP TRUCK,2.2,4,M5,X,11.5,7.8,25,36,1967,4524,,,,,,
2002,CHEVROLET,S10 FFV,PICKUP TRUCK,2.2,4,M5,E,15.6,11.0,18,26,2706,4330,,,,,,
2002,CHEVROLET,TRACKER CONVERTIBLE 4X4,SPECIAL PURPOSE,1.6,4,M5,X,9.2,7.6,31,37,1696,3901,,,,,,
2002,CHEVROLET,TRACKER CONVERTIBLE 4X4,SPECIAL PURPOSE,2.0,4,A4,X,10.3,8.4,27,34,1889,4345,,,,,,
2002,CHEVROLET,TRACKER CONVERTIBLE 4X4,SPECIAL PURPOSE,2.0,4,M5,X,10.5,8.4,27,34,1911,4395,,,,,,
2002,CHEVROLET,TRACKER VAN 4X4,SPECIAL PURPOSE,2.0,4,A4,X,10.3,8.3,27,34,1880,4324,,,,,,
2002,CHEVROLET,TRACKER VAN 4X4,SPECIAL PURPOSE,2.0,4,M5,X,10.5,8.4,27,34,1911,4395,,,,,,
2002,CHEVROLET,TRAILBLAZER,SPECIAL PURPOSE,4.2,6,A4,X,15.0,10.0,19,28,2550,5865,,,,,,
2002,CHEVROLET,TRAILBLAZER 4X4,SPECIAL PURPOSE,4.2,6,A4,X,15.4,10.2,18,28,2612,6008,,,,,,
2002,CHEVROLET,TRAILBLAZER EXT 4X4,SPECIAL PURPOSE,4.2,6,A4,X,15.4,10.2,18,28,2612,6008,,,,,,
2002,CHEVROLET,VENTURE,MINIVAN,3.4,6,A4,X,12.3,8.3,23,34,2100,4830,,,,,,
2002,CHEVROLET,VENTURE AWD,MINIVAN,3.4,6,A4,X,12.7,8.7,22,32,2180,5014,,,,,,
2002,CHRYSLER,300M,FULL-SIZE,3.5,6,AS4,X,13.1,8.3,22,34,2188,5032,,,,,,
2002,CHRYSLER,300M SPECIAL #,FULL-SIZE,3.5,6,AS4,Z,13.1,8.3,22,34,2188,5032,,,,,,
2002,CHRYSLER,CONCORDE,FULL-SIZE,2.7,6,A4,X,11.7,7.8,24,36,1989,4575,,,,,,
2002,CHRYSLER,CONCORDE,FULL-SIZE,3.5,6,A4,X,12.8,8.3,22,34,2155,4957,,,,,,
2002,CHRYSLER,INTREPID,FULL-SIZE,2.7,6,A4,X,11.7,7.8,24,36,1989,4575,,,,,,
2002,CHRYSLER,INTREPID,FULL-SIZE,2.7,6,AS4,X,11.7,7.9,24,36,1998,4595,,,,,,
2002,CHRYSLER,INTREPID,FULL-SIZE,3.5,6,A4,X,12.8,8.3,22,34,2155,4957,,,,,,
2002,CHRYSLER,INTREPID,FULL-SIZE,3.5,6,AS4,X,13.1,8.3,22,34,2188,5032,,,,,,
2002,CHRYSLER,NEON,COMPACT,2.0,4,A4,X,9.7,6.9,29,41,1688,3882,,,,,,
2002,CHRYSLER,NEON,COMPACT,2.0,4,M5,X,8.3,6.4,34,44,1489,3425,,,,,,
2002,CHRYSLER,NEON R/T #,COMPACT,2.0,4,M5,X,8.8,6.7,32,42,1571,3613,,,,,,
2002,CHRYSLER,PROWLER,TWO-SEATER,3.5,6,AS4,Z,13.3,9.3,21,30,2300,5290,,,,,,
2002,CHRYSLER,PT CRUISER,SPECIAL PURPOSE,2.4,4,A4,X,12.1,8.5,23,33,2096,4821,,,,,,
2002,CHRYSLER,PT CRUISER,SPECIAL PURPOSE,2.4,4,M5,X,11.1,7.4,25,38,1887,4340,,,,,,
2002,CHRYSLER,SEBRING,MID-SIZE,2.4,4,A4,X,11.1,7.3,25,39,1878,4319,,,,,,
2002,CHRYSLER,SEBRING,MID-SIZE,2.7,6,A4,X,11.7,7.8,24,36,1989,4575,,,,,,
2002,CHRYSLER,SEBRING,MID-SIZE,2.7,6,AS4,X,11.7,7.9,24,36,1998,4595,,,,,,
2002,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,A4,X,11.9,8.1,24,35,2038,4687,,,,,,
2002,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,AS4,X,12.2,8.1,23,35,2071,4763,,,,,,
2002,CHRYSLER,TOWN & COUNTRY,MINIVAN,3.8,6,A4,X,13.4,9.2,21,31,2302,5295,,,,,,
2002,CHRYSLER,TOWN & COUNTRY AWD,MINIVAN,3.8,6,A4,X,14.1,9.6,20,29,2415,5555,,,,,,
2002,DAEWOO,LANOS,COMPACT,1.5,4,A4,X,9.8,5.9,29,48,1609,3701,,,,,,
2002,DAEWOO,LANOS,COMPACT,1.5,4,M5,X,9.0,6.0,31,47,1530,3519,,,,,,
2002,DAEWOO,LANOS,COMPACT,1.6,4,A4,X,10.2,6.4,28,44,1698,3905,,,,,,
2002,DAEWOO,LANOS,COMPACT,1.6,4,M5,X,9.0,6.0,31,47,1530,3519,,,,,,
2002,DAEWOO,LEGANZA,MID-SIZE,2.2,4,A4,X,11.8,7.8,24,36,2000,4600,,,,,,
2002,DAEWOO,LEGANZA,MID-SIZE,2.2,4,M5,X,11.8,7.4,24,38,1964,4517,,,,,,
2002,DAEWOO,NUBIRA,COMPACT,2.0,4,A4,X,10.7,6.9,26,41,1798,4135,,,,,,
2002,DAEWOO,NUBIRA,COMPACT,2.0,4,M5,X,10.7,7.1,26,40,1816,4177,,,,,,
2002,DAEWOO,NUBIRA (ULEV),COMPACT,2.0,4,A4,X,11.8,7.8,24,36,2000,4600,,,,,,
2002,DAEWOO,NUBIRA (ULEV),COMPACT,2.0,4,M5,X,11.2,7.6,25,37,1916,4407,,,,,,
2002,DAEWOO,NUBIRA SW (ULEV),STATION WAGON,2.0,4,A4,X,11.8,7.8,24,36,2000,4600,,,,,,
2002,DAEWOO,NUBIRA SW (ULEV),STATION WAGON,2.0,4,M5,X,11.2,7.6,25,37,1916,4407,,,,,,
2002,DAEWOO,NUBIRA WAGON,STATION WAGON,2.0,4,A4,X,10.7,6.9,26,41,1798,4135,,,,,,
2002,DAEWOO,NUBIRA WAGON,STATION WAGON,2.0,4,M5,X,10.7,6.7,26,42,1780,4094,,,,,,
2002,DODGE,CARAVAN,MINIVAN,3.3,6,A4,X,13.3,9.0,21,31,2273,5228,,,,,,
2002,DODGE,CARAVAN FFV,MINIVAN,3.3,6,A4,X,13.4,9.0,21,31,2284,5253,,,,,,
2002,DODGE,CARAVAN FFV,MINIVAN,3.3,6,A4,E,18.3,12.1,15,23,3102,4963,,,,,,
2002,DODGE,DAKOTA,PICKUP TRUCK,3.9,6,A4,X,13.1,11.4,22,25,2467,5674,,,,,,
2002,DODGE,DAKOTA,PICKUP TRUCK,3.9,6,M5,X,16.0,10.2,18,28,2678,6159,,,,,,
2002,DODGE,DAKOTA,PICKUP TRUCK,4.7,8,A4,X,16.0,11.0,18,26,2750,6325,,,,,,
2002,DODGE,DAKOTA,PICKUP TRUCK,4.7,8,M5,X,15.8,10.7,18,26,2701,6212,,,,,,
2002,DODGE,DAKOTA,PICKUP TRUCK,5.9,8,A4,X,18.8,13.1,15,22,3247,7468,,,,,,
