MODEL,MANUFACTURER,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION,,,,FUEL,CO2 EMISSIONS ,,,,,,
2012,BENTLEY,MULSANNE ,MID-SIZE,6.8,8,AS8,Z,20.4,11.9,14,24,3320,7636,,,,,,
2012,BMW,128i CABRIOLET ,SUBCOMPACT,3.0,6,A6,Z,11.4,7.4,25,38,1920,4416,,,,,,
2012,BMW,128i CABRIOLET ,SUBCOMPACT,3.0,6,M6,Z,10.8,7.0,26,40,1820,4186,,,,,,
2012,BMW,128i COUPE ,SUBCOMPACT,3.0,6,A6,Z,11.3,6.8,25,42,1840,4232,,,,,,
2012,BMW,128i COUPE ,SUBCOMPACT,3.0,6,M6,Z,10.8,7.0,26,40,1820,4186,,,,,,
2012,BMW,135i CABRIOLET ,SUBCOMPACT,3.0,6,AM7,Z,11.7,7.8,24,36,1980,4554,,,,,,
2012,BMW,135i CABRIOLET ,SUBCOMPACT,3.0,6,M6,Z,11.2,7.2,25,39,1880,4324,,,,,,
2012,BMW,135i COUPE ,SUBCOMPACT,3.0,6,AM7,Z,11.6,7.8,24,36,1980,4554,,,,,,
2012,BMW,135i COUPE ,SUBCOMPACT,3.0,6,M6,Z,10.4,7.0,27,40,1760,4048,,,,,,
2012,BMW,328i CABRIOLET ,SUBCOMPACT,3.0,6,A6,Z,11.4,7.4,25,38,1920,4416,,,,,,
2012,BMW,328i CABRIOLET ,SUBCOMPACT,3.0,6,M6,Z,12.2,7.4,23,38,2020,4646,,,,,,
2012,BMW,328i COUPE ,SUBCOMPACT,3.0,6,A6,Z,11.3,6.8,25,42,1840,4232,,,,,,
2012,BMW,328i COUPE ,SUBCOMPACT,3.0,6,M6,Z,10.8,7.0,26,40,1820,4186,,,,,,
2012,BMW,328i xDRIVE COUPE ,SUBCOMPACT,3.0,6,A6,Z,11.9,7.8,24,36,2020,4646,,,,,,
2012,BMW,328i xDRIVE COUPE ,SUBCOMPACT,3.0,6,M6,Z,12.4,7.6,23,37,2040,4692,,,,,,
2012,BMW,328i xDRIVE TOURING ,STATION WAGON,3.0,6,A6,Z,11.9,7.8,24,36,2020,4646,,,,,,
2012,BMW,328i xDRIVE TOURING ,STATION WAGON,3.0,6,M6,Z,12.4,7.6,23,37,2040,4692,,,,,,
2012,BMW,335i CABRIOLET ,SUBCOMPACT,3.0,6,A6,Z,11.5,7.3,25,39,1920,4416,,,,,,
2012,BMW,335i CABRIOLET ,SUBCOMPACT,3.0,6,M6,Z,11.2,7.2,25,39,1880,4324,,,,,,
2012,BMW,335i COUPE ,SUBCOMPACT,3.0,6,A6,Z,11.5,7.3,25,39,1920,4416,,,,,,
2012,BMW,335i COUPE ,SUBCOMPACT,3.0,6,M6,Z,11.2,7.2,25,39,1880,4324,,,,,,
2012,BMW,335i xDRIVE COUPE ,SUBCOMPACT,3.0,6,A6,Z,11.3,7.4,25,38,1920,4416,,,,,,
2012,BMW,335i xDRIVE COUPE ,SUBCOMPACT,3.0,6,M6,Z,11.0,7.4,26,38,1880,4324,,,,,,
2012,BMW,335is CABRIOLET ,SUBCOMPACT,3.0,6,AM7,Z,12.3,8.3,23,34,2100,4830,,,,,,
2012,BMW,335is CABRIOLET ,SUBCOMPACT,3.0,6,M6,Z,11.9,7.7,24,37,2000,4600,,,,,,
2012,BMW,335is COUPE ,SUBCOMPACT,3.0,6,AM7,Z,12.3,8.3,23,34,2100,4830,,,,,,
2012,BMW,335is COUPE ,SUBCOMPACT,3.0,6,M6,Z,11.9,7.7,24,37,2000,4600,,,,,,
2012,BMW,528i ,MID-SIZE,2.0,4,A8,Z,8.6,5.7,33,50,1460,3358,,,,,,
2012,BMW,528i xDRIVE ,MID-SIZE,2.0,4,A8,Z,8.8,5.9,32,48,1500,3450,,,,,,
2012,BMW,535i xDRIVE ,MID-SIZE,3.0,6,A8,Z,9.7,6.6,29,43,1660,3818,,,,,,
2012,BMW,535i xDRIVE GRAN TURISMO ,FULL-SIZE,3.0,6,A8,Z,11.5,7.3,25,39,1920,4416,,,,,,
2012,BMW,550i xDRIVE ,MID-SIZE,4.4,8,A8,Z,13.5,8.3,21,34,2220,5106,,,,,,
2012,BMW,550i xDRIVE GRAN TURISMO ,FULL-SIZE,4.4,8,A8,Z,13.9,8.6,20,33,2300,5290,,,,,,
2012,BMW,650i CABRIOLET ,COMPACT,4.4,8,A8,Z,13.6,8.3,21,34,2240,5152,,,,,,
2012,BMW,650i CABRIOLET ,COMPACT,4.4,8,M6,Z,14.4,8.9,20,32,2380,5474,,,,,,
2012,BMW,650i xDRIVE CABRIOLET ,COMPACT,4.4,8,A8,Z,13.9,8.6,20,33,2300,5290,,,,,,
2012,BMW,650i xDRIVE COUPE ,COMPACT,4.4,8,A8,Z,13.5,8.3,21,34,2220,5106,,,,,,
2012,BMW,750i xDRIVE ,FULL-SIZE,4.4,8,A6,Z,15.4,10.0,18,28,2600,5980,,,,,,
2012,BMW,750Li xDRIVE ,FULL-SIZE,4.4,8,A6,Z,15.4,10.0,18,28,2600,5980,,,,,,
2012,BMW,760Li ,FULL-SIZE,6.0,12,A8,Z,16.7,10.3,17,27,2760,6348,,,,,,
2012,BMW,ACTIVEHYBRID 7 L,FULL-SIZE,4.4,8,A8,Z,12.2,8.3,23,34,2100,4830,,,,,,
2012,BMW,ALPINA B7 xDRIVE,FULL-SIZE,4.4,8,A6,Z,15.6,9.7,18,29,2600,5980,,,,,,
2012,BMW,M3 CABRIOLET ,SUBCOMPACT,4.0,8,AM7,Z,15.6,10.1,18,28,2620,6026,,,,,,
2012,BMW,M3 CABRIOLET ,SUBCOMPACT,4.0,8,M6,Z,15.7,10.1,18,28,2640,6072,,,,,,
2012,BMW,M3 COUPE ,SUBCOMPACT,4.0,8,AM7,Z,15.4,9.9,18,29,2580,5934,,,,,,
2012,BMW,M3 COUPE ,SUBCOMPACT,4.0,8,M6,Z,15.2,9.7,19,29,2540,5842,,,,,,
2012,BMW,X1 xDRIVE28i ,SPECIAL PURPOSE,2.0,4,A8,Z,10.2,6.5,28,43,1700,3910,,,,,,
2012,BMW,X3 xDRIVE28i ,SPECIAL PURPOSE,3.0,6,A8,Z,10.9,7.8,26,36,1900,4370,,,,,,
2012,BMW,X3 xDRIVE35i ,SPECIAL PURPOSE,3.0,6,A8,Z,11.1,7.7,25,37,1920,4416,,,,,,
2012,BMW,X5 M ,SPECIAL PURPOSE,4.4,8,A6,Z,16.9,11.9,17,24,2920,6716,,,,,,
2012,BMW,X5 xDRIVE35d ,SPECIAL PURPOSE,3.0,6,A6,D,10.8,7.6,26,37,1880,5076,,,,,,
2012,BMW,X5 xDRIVE35i ,SPECIAL PURPOSE,3.0,6,A8,Z,13.1,8.6,22,33,2220,5106,,,,,,
2012,BMW,X5 xDRIVE50i ,SPECIAL PURPOSE,4.4,8,A8,Z,15.3,9.9,18,29,2580,5934,,,,,,
2012,BMW,X6 M ,SPECIAL PURPOSE,4.4,8,A6,Z,16.9,11.9,17,24,2920,6716,,,,,,
2012,BMW,X6 xDRIVE35i ,SPECIAL PURPOSE,3.0,6,A8,Z,13.1,8.6,22,33,2220,5106,,,,,,
2012,BMW,X6 xDRIVE50i ,SPECIAL PURPOSE,4.4,8,A8,Z,15.3,9.9,18,29,2580,5934,,,,,,
2012,BMW,Z4 sDRIVE28i ,TWO-SEATER,2.0,4,A8,Z,8.2,5.3,34,53,1380,3174,,,,,,
2012,BMW,Z4 sDRIVE28i ,TWO-SEATER,2.0,4,M6,Z,9.3,5.8,30,49,1540,3542,,,,,,
2012,BMW,Z4 sDRIVE35i ,TWO-SEATER,3.0,6,AM7,Z,12.3,8.3,23,34,2100,4830,,,,,,
2012,BMW,Z4 sDRIVE35i ,TWO-SEATER,3.0,6,M6,Z,11.2,7.6,25,37,1920,4416,,,,,,
2012,BMW,Z4 sDRIVE35is ,TWO-SEATER,3.0,6,AM7,Z,12.3,8.3,23,34,2100,4830,,,,,,
2012,BUGATTI,VEYRON ,TWO-SEATER,8.0,16,AS7,Z,26.1,15.5,11,18,4260,9798,,,,,,
2012,BUICK,ENCLAVE,SPECIAL PURPOSE,3.6,6,A6,X,12.7,8.4,22,34,2160,4968,,,,,,
2012,BUICK,ENCLAVE AWD ,SPECIAL PURPOSE,3.6,6,A6,X,13.1,8.8,22,32,2220,5106,,,,,,
2012,BUICK,LACROSSE,MID-SIZE,3.6,6,AS6,X,12.1,7.3,23,39,1980,4554,,,,,,
2012,BUICK,LACROSSE,MID-SIZE,3.6,6,AS6,E,16.7,10.5,17,27,2780,4448,,,,,,
2012,BUICK,LACROSSE AWD,MID-SIZE,3.6,6,AS6,X,12.7,7.7,22,37,2100,4830,,,,,,
2012,BUICK,LACROSSE AWD,MID-SIZE,3.6,6,AS6,E,17.4,11.0,16,26,2900,4640,,,,,,
2012,BUICK,LACROSSE eASSIST,MID-SIZE,2.4,4,AS6,X,8.3,5.4,34,52,1400,3220,,,,,,
2012,BUICK,REGAL,MID-SIZE,2.0,4,AS6,Z,11.3,6.8,25,42,1840,4232,,,,,,
2012,BUICK,REGAL,MID-SIZE,2.0,4,AS6,E,15.6,9.0,18,31,2520,4032,,,,,,
2012,BUICK,REGAL,MID-SIZE,2.0,4,M6,Z,10.5,6.2,27,46,1700,3910,,,,,,
2012,BUICK,REGAL,MID-SIZE,2.0,4,M6,E,14.1,8.9,20,32,2360,3776,,,,,,
2012,BUICK,REGAL,MID-SIZE,2.4,4,AS6,X,10.7,6.3,26,45,1740,4002,,,,,,
2012,BUICK,REGAL,MID-SIZE,2.4,4,AS6,E,14.2,8.9,20,32,2360,3776,,,,,,
2012,BUICK,REGAL eASSIST,MID-SIZE,2.4,4,AS6,X,8.3,5.4,34,52,1400,3220,,,,,,
2012,BUICK,REGAL GS,MID-SIZE,2.0,4,AS6,Z,11.0,7.4,26,38,1880,4324,,,,,,
2012,BUICK,REGAL GS,MID-SIZE,2.0,4,M6,Z,11.1,7.4,25,38,1880,4324,,,,,,
2012,BUICK,VERANO ,COMPACT,2.4,4,AS6,X,9.9,6.2,29,46,1660,3818,,,,,,
2012,BUICK,VERANO ,COMPACT,2.4,4,AS6,E,14.0,8.6,20,33,2320,3712,,,,,,
2012,CADILLAC,CTS ,MID-SIZE,3.0,6,AS6,X,11.3,7.2,25,39,1900,4370,,,,,,
2012,CADILLAC,CTS ,MID-SIZE,3.0,6,M6,X,13.1,7.7,22,37,2140,4922,,,,,,
2012,CADILLAC,CTS ,MID-SIZE,3.6,6,AS6,X,11.4,6.8,25,42,1860,4278,,,,,,
2012,CADILLAC,CTS AWD ,MID-SIZE,3.0,6,AS6,X,11.9,7.6,24,37,2000,4600,,,,,,
2012,CADILLAC,CTS AWD ,MID-SIZE,3.6,6,AS6,X,11.8,7.4,24,38,1960,4508,,,,,,
2012,CADILLAC,CTS SPORT WAGON ,STATION WAGON,3.0,6,AS6,X,11.3,7.2,25,39,1900,4370,,,,,,
2012,CADILLAC,CTS SPORT WAGON ,STATION WAGON,3.6,6,AS6,X,11.7,7.7,24,37,1980,4554,,,,,,
2012,CADILLAC,CTS SPORT WAGON AWD ,STATION WAGON,3.0,6,AS6,X,11.9,7.6,24,37,2000,4600,,,,,,
2012,CADILLAC,CTS SPORT WAGON AWD ,STATION WAGON,3.6,6,AS6,X,11.8,7.4,24,38,1960,4508,,,,,,
2012,CADILLAC,CTS-V ,MID-SIZE,6.2,8,AS6,Z,17.7,10.7,16,26,2900,6670,,,,,,
2012,CADILLAC,CTS-V ,MID-SIZE,6.2,8,M6,Z,14.9,10.5,19,27,2580,5934,,,,,,
2012,CADILLAC,CTS-V SPORT WAGON ,STATION WAGON,6.2,8,AS6,Z,17.7,10.7,16,26,2900,6670,,,,,,
2012,CADILLAC,CTS-V SPORT WAGON ,STATION WAGON,6.2,8,M6,Z,14.9,10.5,19,27,2580,5934,,,,,,
2012,CADILLAC,ESCALADE AWD ,SPECIAL PURPOSE,6.2,8,A6,Z,15.3,10.0,18,28,2580,5934,,,,,,
2012,CADILLAC,ESCALADE AWD ,SPECIAL PURPOSE,6.2,8,A6,E,21.2,13.8,13,20,3580,5728,,,,,,
2012,CADILLAC,ESCALADE ESV AWD ,SPECIAL PURPOSE,6.2,8,A6,Z,17.0,11.4,17,25,2900,6670,,,,,,
2012,CADILLAC,ESCALADE ESV AWD ,SPECIAL PURPOSE,6.2,8,A6,E,23.6,15.3,12,18,3960,6336,,,,,,
2012,CADILLAC,ESCALADE HYBRID 4WD ,SPECIAL PURPOSE,6.0,8,AV,X,10.4,8.5,27,33,1900,4370,,,,,,
2012,CADILLAC,SRX,SPECIAL PURPOSE,3.6,6,AS6,X,12.7,8.3,22,34,2140,4922,,,,,,
2012,CADILLAC,SRX,SPECIAL PURPOSE,3.6,6,AS6,E,17.1,11.1,17,25,2880,4608,,,,,,
2012,CADILLAC,SRX AWD ,SPECIAL PURPOSE,3.6,6,AS6,X,13.2,8.8,21,32,2240,5152,,,,,,
2012,CADILLAC,SRX AWD ,SPECIAL PURPOSE,3.6,6,AS6,E,17.8,11.9,16,24,3040,4864,,,,,,
2012,CHEVROLET,AVALANCHE,PICKUP TRUCK,5.3,8,A6,X,14.3,9.4,20,30,2420,5566,,,,,,
2012,CHEVROLET,AVALANCHE,PICKUP TRUCK,5.3,8,A6,E,19.5,12.5,14,23,3260,5216,,,,,,
2012,CHEVROLET,AVALANCHE 4WD ,PICKUP TRUCK,5.3,8,A6,X,14.4,9.5,20,30,2440,5612,,,,,,
2012,CHEVROLET,AVALANCHE 4WD ,PICKUP TRUCK,5.3,8,A6,E,19.5,12.6,14,22,3280,5248,,,,,,
2012,CHEVROLET,CAMARO ,COMPACT,3.6,6,AS6,X,11.4,6.8,25,42,1860,4278,,,,,,
2012,CHEVROLET,CAMARO ,COMPACT,3.6,6,M6,X,12.4,7.1,23,40,2000,4600,,,,,,
2012,CHEVROLET,CAMARO 2LS ,COMPACT,3.6,6,AS6,X,11.2,6.6,25,43,1820,4186,,,,,,
2012,CHEVROLET,CAMARO SS ,COMPACT,6.2,8,AS6,Z,13.5,8.1,21,35,2220,5106,,,,,,
2012,CHEVROLET,CAMARO SS ,COMPACT,6.2,8,M6,Z,13.4,8.4,21,34,2220,5106,,,,,,
2012,CHEVROLET,CAMARO ZL1 ,COMPACT,6.2,8,AS6,Z,17.7,10.7,16,26,2900,6670,,,,,,
2012,CHEVROLET,CAMARO ZL1 ,COMPACT,6.2,8,M6,Z,14.9,10.5,19,27,2580,5934,,,,,,
2012,CHEVROLET,COLORADO,PICKUP TRUCK,2.9,4,A4,X,11.3,8.1,25,35,1980,4554,,,,,,
2012,CHEVROLET,COLORADO,PICKUP TRUCK,2.9,4,M5,X,11.4,7.8,25,36,1960,4508,,,,,,
2012,CHEVROLET,COLORADO,PICKUP TRUCK,3.7,5,A4,X,12.5,8.7,23,32,2160,4968,,,,,,
2012,CHEVROLET,COLORADO,PICKUP TRUCK,5.3,8,A4,X,14.4,9.9,20,29,2480,5704,,,,,,
2012,CHEVROLET,COLORADO 4WD ,PICKUP TRUCK,2.9,4,A4,X,12.0,8.5,24,33,2100,4830,,,,,,
2012,CHEVROLET,COLORADO 4WD ,PICKUP TRUCK,2.9,4,M5,X,11.7,8.1,24,35,2020,4646,,,,,,
2012,CHEVROLET,COLORADO 4WD ,PICKUP TRUCK,3.7,5,A4,X,12.9,9.0,22,31,2240,5152,,,,,,
2012,CHEVROLET,COLORADO 4WD ,PICKUP TRUCK,5.3,8,A4,X,15.2,10.4,19,27,2600,5980,,,,,,
2012,CHEVROLET,COLORADO CHASSIS CAB,PICKUP TRUCK,3.7,5,A4,X,13.8,10.0,20,28,2420,5566,,,,,,
2012,CHEVROLET,COLORADO CHASSIS CAB 4WD ,PICKUP TRUCK,3.7,5,A4,X,13.3,9.3,21,30,2300,5290,,,,,,
2012,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK,2.9,4,A4,X,11.3,8.1,25,35,1980,4554,,,,,,
2012,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK,2.9,4,M5,X,11.4,7.8,25,36,1960,4508,,,,,,
2012,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK,3.7,5,A4,X,12.6,8.8,22,32,2180,5014,,,,,,
2012,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK,5.3,8,A4,X,14.4,9.9,20,29,2480,5704,,,,,,
2012,CHEVROLET,COLORADO CREW CAB 4WD ,PICKUP TRUCK,3.7,5,A4,X,13.3,9.3,21,30,2300,5290,,,,,,
2012,CHEVROLET,COLORADO CREW CAB 4WD ,PICKUP TRUCK,5.3,8,A4,X,15.2,10.4,19,27,2600,5980,,,,,,
2012,CHEVROLET,CORVETTE ,TWO-SEATER,6.2,8,AS6,Z,14.3,8.1,20,35,2300,5290,,,,,,
2012,CHEVROLET,CORVETTE ,TWO-SEATER,6.2,8,M6,Z,12.9,7.7,22,37,2120,4876,,,,,,
2012,CHEVROLET,CORVETTE Z06 ,TWO-SEATER,7.0,8,M6,Z,14.3,8.3,20,34,2320,5336,,,,,,
2012,CHEVROLET,CORVETTE ZR1 ,TWO-SEATER,6.2,8,M6,Z,15.4,9.6,18,29,2560,5888,,,,,,
2012,CHEVROLET,CRUZE ,MID-SIZE,1.4,4,AS6,X,7.8,5.2,36,54,1320,3036,,,,,,
2012,CHEVROLET,CRUZE ,MID-SIZE,1.4,4,M6,X,7.8,5.2,36,54,1320,3036,,,,,,
2012,CHEVROLET,CRUZE ,MID-SIZE,1.8,4,AS6,X,9.2,5.6,31,50,1520,3496,,,,,,
2012,CHEVROLET,CRUZE ,MID-SIZE,1.8,4,M6,X,8.2,5.4,34,52,1380,3174,,,,,,
2012,CHEVROLET,CRUZE ECO ,MID-SIZE,1.4,4,AS6,X,7.7,5.0,37,56,1300,2990,,,,,,
2012,CHEVROLET,CRUZE ECO ,MID-SIZE,1.4,4,M6,X,7.2,4.6,39,61,1200,2760,,,,,,
2012,CHEVROLET,EQUINOX,SPECIAL PURPOSE,2.4,4,A6,X,9.2,6.1,31,46,1560,3588,,,,,,
2012,CHEVROLET,EQUINOX,SPECIAL PURPOSE,2.4,4,A6,E,13.6,9.0,21,31,2300,3680,,,,,,
2012,CHEVROLET,EQUINOX,SPECIAL PURPOSE,3.0,6,A6,X,12.4,8.1,23,35,2100,4830,,,,,,
2012,CHEVROLET,EQUINOX,SPECIAL PURPOSE,3.0,6,A6,E,17.0,11.2,17,25,2880,4608,,,,,,
2012,CHEVROLET,EQUINOX AWD ,SPECIAL PURPOSE,2.4,4,A6,X,10.1,6.9,28,41,1740,4002,,,,,,
2012,CHEVROLET,EQUINOX AWD ,SPECIAL PURPOSE,2.4,4,A6,E,14.3,9.7,20,29,2440,3904,,,,,,
2012,CHEVROLET,EQUINOX AWD ,SPECIAL PURPOSE,3.0,6,A6,X,12.9,8.6,22,33,2180,5014,,,,,,
2012,CHEVROLET,EQUINOX AWD ,SPECIAL PURPOSE,3.0,6,A6,E,17.7,11.8,16,24,3000,4800,,,,,,
2012,CHEVROLET,EXPRESS 1500 CARGO,LARGE VAN,4.3,6,A4,X,14.1,10.1,20,28,2460,5658,,,,,,
2012,CHEVROLET,EXPRESS 1500 CARGO,LARGE VAN,5.3,8,A4,X,16.2,11.4,17,25,2820,6486,,,,,,
