MODEL,MANUFACTURER,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION,,,,FUEL,CO2 EMISSIONS ,,,,,,
2013,BMW,128i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,10.7,7.0,26,40,1800,4140,,,,,,
2013,BMW,128i COUPE,SUBCOMPACT,3.0,6,A6,Z,11.3,6.8,25,42,1860,4278,,,,,,
2013,BMW,128i COUPE,SUBCOMPACT,3.0,6,M6,Z,10.7,7.0,26,40,1800,4140,,,,,,
2013,BMW,135i CABRIOLET,SUBCOMPACT,3.0,6,AM7,Z,11.8,7.9,24,36,2000,4600,,,,,,
2013,BMW,135i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,10.6,6.8,27,42,1780,4094,,,,,,
2013,BMW,135i COUPE,SUBCOMPACT,3.0,6,AM7,Z,11.7,7.9,24,36,2000,4600,,,,,,
2013,BMW,135i COUPE,SUBCOMPACT,3.0,6,M6,Z,10.4,7.0,27,40,1780,4094,,,,,,
2013,BMW,320i,COMPACT,2.0,4,A8,Z,8.5,5.2,33,54,1400,3220,,,,,,
2013,BMW,320i,COMPACT,2.0,4,M6,Z,8.9,5.4,32,52,1460,3358,,,,,,
2013,BMW,328i,COMPACT,2.0,4,A8,Z,8.6,5.5,33,51,1440,3312,,,,,,
2013,BMW,328i,COMPACT,2.0,4,M6,Z,9.0,5.6,31,50,1500,3450,,,,,,
2013,BMW,328i CABRIOLET,SUBCOMPACT,3.0,6,A6,Z,11.4,7.4,25,38,1920,4416,,,,,,
2013,BMW,328i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,12.2,7.4,23,38,2000,4600,,,,,,
2013,BMW,328i COUPE,SUBCOMPACT,3.0,6,A6,Z,11.3,6.8,25,42,1860,4278,,,,,,
2013,BMW,328i COUPE,SUBCOMPACT,3.0,6,M6,Z,10.7,7.0,26,40,1800,4140,,,,,,
2013,BMW,328i xDRIVE,COMPACT,2.0,4,A8,Z,9.0,6.0,31,47,1540,3542,,,,,,
2013,BMW,328i xDRIVE COUPE,SUBCOMPACT,3.0,6,A6,Z,11.8,7.8,24,36,2000,4600,,,,,,
2013,BMW,328i xDRIVE COUPE,SUBCOMPACT,3.0,6,M6,Z,12.2,7.6,23,37,2020,4646,,,,,,
2013,BMW,335i,COMPACT,3.0,6,A8,Z,9.1,6.0,31,47,1540,3542,,,,,,
2013,BMW,335i,COMPACT,3.0,6,M6,Z,10.6,6.8,27,42,1780,4094,,,,,,
2013,BMW,335i CABRIOLET,SUBCOMPACT,3.0,6,A6,Z,11.6,7.4,24,38,1940,4462,,,,,,
2013,BMW,335i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,10.6,6.8,27,42,1780,4094,,,,,,
2013,BMW,335i COUPE,SUBCOMPACT,3.0,6,A6,Z,11.6,7.4,24,38,1940,4462,,,,,,
2013,BMW,335i COUPE,SUBCOMPACT,3.0,6,M6,Z,10.6,6.8,27,42,1780,4094,,,,,,
2013,BMW,335i xDRIVE,COMPACT,3.0,6,A8,Z,9.6,6.3,29,45,1620,3726,,,,,,
2013,BMW,335i xDRIVE,COMPACT,3.0,6,M6,Z,10.8,7.2,26,39,1840,4232,,,,,,
2013,BMW,335i xDRIVE COUPE,SUBCOMPACT,3.0,6,A6,Z,11.4,7.4,25,38,1920,4416,,,,,,
2013,BMW,335i xDRIVE COUPE,SUBCOMPACT,3.0,6,M6,Z,10.8,7.2,26,39,1840,4232,,,,,,
2013,BMW,335is CABRIOLET,SUBCOMPACT,3.0,6,AM7,Z,12.4,8.5,23,33,2120,4876,,,,,,
2013,BMW,335is CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,11.6,7.5,24,38,1960,4508,,,,,,
2013,BMW,335is COUPE,SUBCOMPACT,3.0,6,AM7,Z,12.4,8.5,23,33,2120,4876,,,,,,
2013,BMW,335is COUPE,SUBCOMPACT,3.0,6,M6,Z,11.6,7.5,24,38,1960,4508,,,,,,
2013,BMW,528i,MID-SIZE,2.0,4,A8,Z,8.5,5.7,33,50,1440,3312,,,,,,
2013,BMW,528i xDRIVE,MID-SIZE,2.0,4,A8,Z,9.0,6.0,31,47,1540,3542,,,,,,
2013,BMW,535i xDRIVE,MID-SIZE,3.0,6,A8,Z,9.8,6.6,29,43,1680,3864,,,,,,
2013,BMW,535i xDRIVE GRAN TURISMO,FULL-SIZE,3.0,6,A8,Z,11.2,7.5,25,38,1900,4370,,,,,,
2013,BMW,550i xDRIVE,MID-SIZE,4.4,8,A8,Z,13.2,8.3,21,34,2200,5060,,,,,,
2013,BMW,550i xDRIVE GRAN TURISMO,FULL-SIZE,4.4,8,A8,Z,12.9,8.3,22,34,2160,4968,,,,,,
2013,BMW,650i xDRIVE CABRIOLET,COMPACT,4.4,8,A8,Z,12.9,8.3,22,34,2160,4968,,,,,,
2013,BMW,650i xDRIVE COUPE,COMPACT,4.4,8,A8,Z,13.2,8.3,21,34,2200,5060,,,,,,
2013,BMW,650i xDRIVE GRAN COUPE,MID-SIZE,4.4,8,A8,Z,12.9,8.3,22,34,2160,4968,,,,,,
2013,BMW,740Li xDRIVE,FULL-SIZE,3.0,6,A8,Z,11.2,7.5,25,38,1900,4370,,,,,,
2013,BMW,750i xDRIVE,FULL-SIZE,4.4,8,A8,Z,12.9,8.3,22,34,2160,4968,,,,,,
2013,BMW,750Li xDRIVE,FULL-SIZE,4.4,8,A8,Z,12.9,8.3,22,34,2160,4968,,,,,,
2013,BMW,760Li,FULL-SIZE,6.0,12,A8,Z,16.9,9.8,17,29,2740,6302,,,,,,
2013,BMW,ACTIVEHYBRID 3,COMPACT,3.0,6,A8,Z,8.0,5.9,35,48,1420,3266,,,,,,
2013,BMW,ACTIVEHYBRID 5,MID-SIZE,3.0,6,A8,Z,9.2,6.6,31,43,1600,3680,,,,,,
2013,BMW,ACTIVEHYBRID 7L,FULL-SIZE,3.0,6,A8,Z,9.3,6.6,30,43,1620,3726,,,,,,
2013,BMW,ALPINA B7 xDRIVE,FULL-SIZE,4.4,8,A8,Z,12.9,8.3,22,34,2160,4968,,,,,,
2013,BMW,M3 CABRIOLET,SUBCOMPACT,4.0,8,AM7,Z,15.7,10.1,18,28,2640,6072,,,,,,
2013,BMW,M3 CABRIOLET,SUBCOMPACT,4.0,8,M6,Z,15.7,10.1,18,28,2640,6072,,,,,,
2013,BMW,M3 COUPE,SUBCOMPACT,4.0,8,AM7,Z,15.4,9.9,18,29,2580,5934,,,,,,
2013,BMW,M3 COUPE,SUBCOMPACT,4.0,8,M6,Z,15.2,9.7,19,29,2540,5842,,,,,,
2013,BMW,M5,MID-SIZE,4.4,8,AM7,Z,13.3,8.6,21,33,2240,5152,,,,,,
2013,BMW,M5,MID-SIZE,4.4,8,M6,Z,14.4,9.2,20,31,2420,5566,,,,,,
2013,BMW,M6 CABRIOLET,COMPACT,4.4,8,AM7,Z,13.3,8.6,21,33,2240,5152,,,,,,
2013,BMW,M6 CABRIOLET,COMPACT,4.4,8,M6,Z,14.4,9.2,20,31,2420,5566,,,,,,
2013,BMW,M6 COUPE,COMPACT,4.4,8,AM7,Z,13.3,8.6,21,33,2240,5152,,,,,,
2013,BMW,M6 COUPE,COMPACT,4.4,8,M6,Z,14.4,9.2,20,31,2420,5566,,,,,,
2013,BMW,X1 xDRIVE28i,SPECIAL PURPOSE,2.0,4,A8,Z,9.0,6.0,31,47,1540,3542,,,,,,
2013,BMW,X1 xDRIVE35i,SPECIAL PURPOSE,3.0,6,A6,Z,11.4,7.4,25,38,1920,4416,,,,,,
2013,BMW,X3 xDRIVE28i,SPECIAL PURPOSE,2.0,4,A8,Z,9.5,7.0,30,40,1680,3864,,,,,,
2013,BMW,X3 xDRIVE35i,SPECIAL PURPOSE,3.0,6,A8,Z,11.1,7.7,25,37,1920,4416,,,,,,
2013,BMW,X5 M,SPECIAL PURPOSE,4.4,8,A6,Z,17.2,12.0,16,24,2980,6854,,,,,,
2013,BMW,X5 xDRIVE35d,SPECIAL PURPOSE,3.0,6,A6,D,10.7,7.5,26,38,1860,5022,,,,,,
2013,BMW,X5 xDRIVE35i,SPECIAL PURPOSE,3.0,6,A8,Z,13.1,8.6,22,33,2220,5106,,,,,,
2013,BMW,X5 xDRIVE50i,SPECIAL PURPOSE,4.4,8,A8,Z,15.3,9.9,18,29,2580,5934,,,,,,
2013,BMW,X6 M,SPECIAL PURPOSE,4.4,8,A6,Z,17.2,12.0,16,24,2980,6854,,,,,,
2013,BMW,X6 xDRIVE35i,SPECIAL PURPOSE,3.0,6,A8,Z,13.1,8.6,22,33,2220,5106,,,,,,
2013,BMW,X6 xDRIVE50i,SPECIAL PURPOSE,4.4,8,A8,Z,15.3,9.9,18,29,2580,5934,,,,,,
2013,BMW,Z4 sDRIVE28i,TWO-SEATER,2.0,4,A8,Z,9.4,5.9,30,48,1560,3588,,,,,,
2013,BMW,Z4 sDRIVE28i,TWO-SEATER,2.0,4,M6,Z,9.0,5.6,31,50,1500,3450,,,,,,
2013,BMW,Z4 sDRIVE35i,TWO-SEATER,3.0,6,AM7,Z,12.4,8.5,23,33,2120,4876,,,,,,
2013,BMW,Z4 sDRIVE35i,TWO-SEATER,3.0,6,M6,Z,11.2,7.6,25,37,1920,4416,,,,,,
2013,BMW,Z4 sDRIVE35is,TWO-SEATER,3.0,6,AM7,Z,12.4,8.5,23,33,2120,4876,,,,,,
2013,BUICK,ENCLAVE,SPECIAL PURPOSE,3.6,6,A6,X,12.7,8.4,22,34,2160,4968,,,,,,
2013,BUICK,ENCLAVE AWD,SPECIAL PURPOSE,3.6,6,A6,X,13.0,8.6,22,33,2200,5060,,,,,,
2013,BUICK,ENCORE,SPECIAL PURPOSE,1.4,4,AS6,X,8.2,6.0,34,47,1440,3312,,,,,,
2013,BUICK,ENCORE AWD,SPECIAL PURPOSE,1.4,4,AS6,X,8.9,6.7,32,42,1580,3634,,,,,,
2013,BUICK,LACROSSE,MID-SIZE,3.6,6,AS6,X,12.2,7.3,23,39,2000,4600,,,,,,
2013,BUICK,LACROSSE,MID-SIZE,3.6,6,AS6,E,16.6,10.4,17,27,2780,4448,,,,,,
2013,BUICK,LACROSSE AWD,MID-SIZE,3.6,6,AS6,X,12.6,7.8,22,36,2100,4830,,,,,,
2013,BUICK,LACROSSE AWD,MID-SIZE,3.6,6,AS6,E,17.4,11.0,16,26,2900,4640,,,,,,
2013,BUICK,LACROSSE eASSIST,MID-SIZE,2.4,4,AS6,X,8.3,5.4,34,52,1400,3220,,,,,,
2013,BUICK,REGAL,MID-SIZE,2.0,4,AS6,Z,11.4,6.9,25,41,1880,4324,,,,,,
2013,BUICK,REGAL,MID-SIZE,2.0,4,AS6,E,16.3,10.0,17,28,2700,4320,,,,,,
2013,BUICK,REGAL,MID-SIZE,2.0,4,M6,Z,10.5,6.2,27,46,1700,3910,,,,,,
2013,BUICK,REGAL,MID-SIZE,2.0,4,M6,E,14.1,8.9,20,32,2360,3776,,,,,,
2013,BUICK,REGAL eASSIST,MID-SIZE,2.4,4,AS6,X,8.3,5.4,34,52,1400,3220,,,,,,
2013,BUICK,REGAL GS,MID-SIZE,2.0,4,AS6,Z,11.0,7.4,26,38,1880,4324,,,,,,
2013,BUICK,REGAL GS,MID-SIZE,2.0,4,M6,Z,11.1,7.4,25,38,1880,4324,,,,,,
2013,BUICK,VERANO,COMPACT,2.0,4,AS6,Z,10.1,6.6,28,43,1700,3910,,,,,,
2013,BUICK,VERANO,COMPACT,2.0,4,M6,Z,10.2,6.3,28,45,1680,3864,,,,,,
2013,BUICK,VERANO,COMPACT,2.4,4,AS6,X,9.9,6.2,29,46,1660,3818,,,,,,
2013,BUICK,VERANO,COMPACT,2.4,4,AS6,E,14.0,8.6,20,33,2320,3712,,,,,,
2013,CADILLAC,ATS,COMPACT,2.0,4,AS6,Z,9.9,6.3,29,45,1660,3818,,,,,,
2013,CADILLAC,ATS,COMPACT,2.0,4,M6,Z,10.6,6.7,27,42,1760,4048,,,,,,
2013,CADILLAC,ATS,COMPACT,2.5,4,AS6,X,9.2,6.0,31,47,1560,3588,,,,,,
2013,CADILLAC,ATS,COMPACT,3.6,6,AS6,X,11.1,7.1,25,40,1860,4278,,,,,,
2013,CADILLAC,ATS,COMPACT,3.6,6,AS6,E,14.8,9.6,19,29,2480,3968,,,,,,
2013,CADILLAC,ATS AWD,COMPACT,2.0,4,AS6,Z,10.3,6.6,27,43,1720,3956,,,,,,
2013,CADILLAC,ATS AWD,COMPACT,3.6,6,AS6,X,11.7,7.5,24,38,1960,4508,,,,,,
2013,CADILLAC,ATS AWD,COMPACT,3.6,6,AS6,E,15.6,10.1,18,28,2620,4192,,,,,,
2013,CADILLAC,CTS,MID-SIZE,3.0,6,AS6,X,11.3,7.2,25,39,1900,4370,,,,,,
2013,CADILLAC,CTS,MID-SIZE,3.0,6,M6,X,13.3,7.7,21,37,2160,4968,,,,,,
2013,CADILLAC,CTS,MID-SIZE,3.6,6,AS6,X,11.4,6.8,25,42,1860,4278,,,,,,
2013,CADILLAC,CTS AWD,MID-SIZE,3.0,6,AS6,X,11.9,7.6,24,37,2000,4600,,,,,,
2013,CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS6,X,11.7,7.4,24,38,1960,4508,,,,,,
2013,CADILLAC,CTS SPORT WAGON,STATION WAGON,3.0,6,AS6,X,11.8,7.6,24,37,1980,4554,,,,,,
2013,CADILLAC,CTS SPORT WAGON,STATION WAGON,3.6,6,AS6,X,11.8,7.5,24,38,1960,4508,,,,,,
2013,CADILLAC,CTS SPORT WAGON AWD,STATION WAGON,3.0,6,AS6,X,11.9,7.6,24,37,2000,4600,,,,,,
2013,CADILLAC,CTS SPORT WAGON AWD,STATION WAGON,3.6,6,AS6,X,11.7,7.4,24,38,1960,4508,,,,,,
2013,CADILLAC,CTS-V,MID-SIZE,6.2,8,AS6,Z,18.1,11.2,16,25,3000,6900,,,,,,
2013,CADILLAC,CTS-V,MID-SIZE,6.2,8,M6,Z,14.9,10.6,19,27,2600,5980,,,,,,
2013,CADILLAC,CTS-V SPORT WAGON,STATION WAGON,6.2,8,AS6,Z,18.1,11.2,16,25,3000,6900,,,,,,
2013,CADILLAC,CTS-V SPORT WAGON,STATION WAGON,6.2,8,M6,Z,14.9,10.6,19,27,2600,5980,,,,,,
2013,CADILLAC,ESCALADE AWD,SPECIAL PURPOSE,6.2,8,A6,Z,15.3,10.0,18,28,2580,5934,,,,,,
2013,CADILLAC,ESCALADE AWD,SPECIAL PURPOSE,6.2,8,A6,E,21.2,13.8,13,20,3580,5728,,,,,,
2013,CADILLAC,ESCALADE ESV AWD,SPECIAL PURPOSE,6.2,8,A6,Z,17.0,11.4,17,25,2900,6670,,,,,,
2013,CADILLAC,ESCALADE ESV AWD,SPECIAL PURPOSE,6.2,8,A6,E,23.5,15.3,12,18,3960,6336,,,,,,
2013,CADILLAC,ESCALADE HYBRID 4WD,SPECIAL PURPOSE,6.0,8,AV,X,10.4,8.5,27,33,1900,4370,,,,,,
2013,CADILLAC,SRX,SPECIAL PURPOSE,3.6,6,AS6,X,12.7,8.3,22,34,2140,4922,,,,,,
2013,CADILLAC,SRX,SPECIAL PURPOSE,3.6,6,AS6,E,17.1,11.1,17,25,2880,4608,,,,,,
2013,CADILLAC,SRX AWD,SPECIAL PURPOSE,3.6,6,AS6,X,13.2,8.8,21,32,2240,5152,,,,,,
2013,CADILLAC,SRX AWD,SPECIAL PURPOSE,3.6,6,AS6,E,17.8,11.9,16,24,3040,4864,,,,,,
2013,CADILLAC,XTS,FULL-SIZE,3.6,6,AS6,X,12.1,7.2,23,39,1980,4554,,,,,,
2013,CADILLAC,XTS AWD,FULL-SIZE,3.6,6,AS6,X,12.5,7.7,23,37,2060,4738,,,,,,
2013,CHEVROLET,AVALANCHE,PICKUP TRUCK,5.3,8,A6,X,14.3,9.4,20,30,2420,5566,,,,,,
2013,CHEVROLET,AVALANCHE,PICKUP TRUCK,5.3,8,A6,E,19.5,12.5,14,23,3260,5216,,,,,,
2013,CHEVROLET,AVALANCHE 4WD,PICKUP TRUCK,5.3,8,A6,X,14.3,9.4,20,30,2420,5566,,,,,,
2013,CHEVROLET,AVALANCHE 4WD,PICKUP TRUCK,5.3,8,A6,E,19.5,12.5,14,23,3260,5216,,,,,,
2013,CHEVROLET,CAMARO,COMPACT,3.6,6,AS6,X,11.4,6.8,25,42,1860,4278,,,,,,
2013,CHEVROLET,CAMARO,COMPACT,3.6,6,M6,X,12.4,7.1,23,40,2000,4600,,,,,,
2013,CHEVROLET,CAMARO 2LS,COMPACT,3.6,6,A6,X,11.2,6.6,25,43,1820,4186,,,,,,
2013,CHEVROLET,CAMARO SS,COMPACT,6.2,8,AS6,Z,13.6,8.2,21,34,2240,5152,,,,,,
2013,CHEVROLET,CAMARO SS,COMPACT,6.2,8,M6,Z,13.4,8.3,21,34,2220,5106,,,,,,
2013,CHEVROLET,CAMARO ZL1,COMPACT,6.2,8,AS6,Z,18.1,11.2,16,25,3000,6900,,,,,,
2013,CHEVROLET,CAMARO ZL1,COMPACT,6.2,8,M6,Z,14.9,10.6,19,27,2600,5980,,,,,,
2013,CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,AS6,Z,14.2,8.5,20,33,2320,5336,,,,,,
2013,CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,M6,Z,12.9,7.7,22,37,2120,4876,,,,,,
2013,CHEVROLET,CORVETTE Z06/427,TWO-SEATER,7.0,8,M6,Z,14.3,8.3,20,34,2320,5336,,,,,,
2013,CHEVROLET,CORVETTE ZR1,TWO-SEATER,6.2,8,M6,Z,15.1,9.3,19,30,2500,5750,,,,,,
2013,CHEVROLET,CRUZE,MID-SIZE,1.4,4,AS6,X,7.8,5.2,36,54,1320,3036,,,,,,
2013,CHEVROLET,CRUZE,MID-SIZE,1.4,4,M6,X,7.8,5.2,36,54,1320,3036,,,,,,
2013,CHEVROLET,CRUZE,MID-SIZE,1.8,4,AS6,X,9.2,5.6,31,50,1520,3496,,,,,,
2013,CHEVROLET,CRUZE,MID-SIZE,1.8,4,M6,X,8.2,5.4,34,52,1380,3174,,,,,,
2013,CHEVROLET,CRUZE ECO,MID-SIZE,1.4,4,A6,X,7.8,5.0,36,56,1300,2990,,,,,,
2013,CHEVROLET,CRUZE ECO,MID-SIZE,1.4,4,M6,X,7.2,4.6,39,61,1200,2760,,,,,,
2013,CHEVROLET,EQUINOX,SPECIAL PURPOSE,2.4,4,A6,X,9.2,6.1,31,46,1560,3588,,,,,,
2013,CHEVROLET,EQUINOX,SPECIAL PURPOSE,3.6,6,A6,X,12.4,8.1,23,35,2100,4830,,,,,,
2013,CHEVROLET,EQUINOX,SPECIAL PURPOSE,3.6,6,A6,E,17.0,11.2,17,25,2880,4608,,,,,,
2013,CHEVROLET,EQUINOX AWD,SPECIAL PURPOSE,2.4,4,A6,X,10.1,6.9,28,41,1740,4002,,,,,,
2013,CHEVROLET,EQUINOX AWD,SPECIAL PURPOSE,3.6,6,A6,X,13.2,8.4,21,34,2200,5060,,,,,,
2013,CHEVROLET,EQUINOX AWD,SPECIAL PURPOSE,3.6,6,A6,E,17.9,11.6,16,24,3020,4832,,,,,,
2013,CHEVROLET,EXPRESS 1500 CARGO,LARGE VAN,4.3,6,A4,X,14.1,10.1,20,28,2460,5658,,,,,,
2013,CHEVROLET,EXPRESS 1500 CARGO,LARGE VAN,5.3,8,A4,X,16.2,11.4,17,25,2820,6486,,,,,,
2013,CHEVROLET,EXPRESS 1500 CARGO,LARGE VAN,5.3,8,A4,E,21.4,15.2,13,19,3720,5952,,,,,,
2013,CHEVROLET,EXPRESS 1500 CARGO AWD,LARGE VAN,5.3,8,A4,X,16.5,12.1,17,23,2900,6670,,,,,,
